Id,Time[ns],I²S
7288,243255880.00000000000000000000,Right channel: 00000000
7289,243287880.00000000000000000000,Left channel: 00fa93a0
7290,243319880.00000000000000000000,Right channel: 00000000
7291,243351900.00000000000000000000,Left channel: 00fe6ed2
7292,243383900.00000000000000000000,Right channel: 00000000
7293,243415900.00000000000000000000,Left channel: 00febca0
7294,243447900.00000000000000000000,Right channel: 00000000
7295,243479920.00000000000000000000,Left channel: 00ff5724
7296,243511920.00000000000000000000,Right channel: 00000000
7297,243543920.00000000000000000000,Left channel: 00040396
7298,243575920.00000000000000000000,Right channel: 00000000
7299,243607940.00000000000000000000,Left channel: 0002ce12
7300,243639940.00000000000000000000,Right channel: 00000000
7301,243671940.00000000000000000000,Left channel: 00008628
7302,243703940.00000000000000000000,Right channel: 00000000
7303,243735940.00000000000000000000,Left channel: 0001390f
7304,243767960.00000000000000000000,Right channel: 00000000
7305,243799960.00000000000000000000,Left channel: 0002c995
7306,243831960.00000000000000000000,Right channel: 00000000
7307,243863960.00000000000000000000,Left channel: 00ff884d
7308,243895980.00000000000000000000,Right channel: 00000000
7309,243927980.00000000000000000000,Left channel: 00ff2ff2
7310,243959980.00000000000000000000,Right channel: 00000000
7311,243991980.00000000000000000000,Left channel: 0000b53e
7312,244024000.00000000000000000000,Right channel: 00000000
7313,244056000.00000000000000000000,Left channel: 00fe2a43
7314,244088000.00000000000000000000,Right channel: 00000000
7315,244120000.00000000000000000000,Left channel: 00fce25d
7316,244152020.00000000000000000000,Right channel: 00000000
7317,244184020.00000000000000000000,Left channel: 00fcddd1
7318,244216020.00000000000000000000,Right channel: 00000000
7319,244248020.00000000000000000000,Left channel: 00003ca1
7320,244280020.00000000000000000000,Right channel: 00000000
7321,244312040.00000000000000000000,Left channel: 00fed520
7322,244344040.00000000000000000000,Right channel: 00000000
7323,244376040.00000000000000000000,Left channel: 00000de1
7324,244408040.00000000000000000000,Right channel: 00000000
7325,244440060.00000000000000000000,Left channel: 00039396
7326,244472060.00000000000000000000,Right channel: 00000000
7327,244504060.00000000000000000000,Left channel: 00ffce76
7328,244536060.00000000000000000000,Right channel: 00000000
7329,244568080.00000000000000000000,Left channel: 00006818
7330,244600080.00000000000000000000,Right channel: 00000000
7331,244632080.00000000000000000000,Left channel: 000190a5
7332,244664080.00000000000000000000,Right channel: 00000000
7333,244696100.00000000000000000000,Left channel: 0002356b
7334,244728100.00000000000000000000,Right channel: 00000000
7335,244760100.00000000000000000000,Left channel: 00011381
7336,244792100.00000000000000000000,Right channel: 00000000
7337,244824100.00000000000000000000,Left channel: 000050b4
7338,244856120.00000000000000000000,Right channel: 00000000
7339,244888120.00000000000000000000,Left channel: 000123d2
7340,244920120.00000000000000000000,Right channel: 00000000
7341,244952120.00000000000000000000,Left channel: 00ff1195
7342,244984140.00000000000000000000,Right channel: 00000000
7343,245016140.00000000000000000000,Left channel: 00001c05
7344,245048140.00000000000000000000,Right channel: 00000000
7345,245080140.00000000000000000000,Left channel: 00fedc23
7346,245112160.00000000000000000000,Right channel: 00000000
7347,245144160.00000000000000000000,Left channel: 00fe2f58
7348,245176160.00000000000000000000,Right channel: 00000000
7349,245208160.00000000000000000000,Left channel: 00ff633a
7350,245240180.00000000000000000000,Right channel: 00000000
7351,245272180.00000000000000000000,Left channel: 00ff1675
7352,245304180.00000000000000000000,Right channel: 00000000
7353,245336180.00000000000000000000,Left channel: 0000137a
7354,245368180.00000000000000000000,Right channel: 00000000
7355,245400200.00000000000000000000,Left channel: 00014328
7356,245432200.00000000000000000000,Right channel: 00000000
7357,245464200.00000000000000000000,Left channel: 00011222
7358,245496200.00000000000000000000,Right channel: 00000000
7359,245528220.00000000000000000000,Left channel: 00fda983
7360,245560220.00000000000000000000,Right channel: 00000000
7361,245592220.00000000000000000000,Left channel: 00fe48f1
7362,245624220.00000000000000000000,Right channel: 00000000
7363,245656240.00000000000000000000,Left channel: 00014199
7364,245688240.00000000000000000000,Right channel: 00000000
7365,245720240.00000000000000000000,Left channel: 0000f360
7366,245752240.00000000000000000000,Right channel: 00000000
7367,245784260.00000000000000000000,Left channel: 00fff769
7368,245816260.00000000000000000000,Right channel: 00000000
7369,245848260.00000000000000000000,Left channel: 00ffa6eb
7370,245880260.00000000000000000000,Right channel: 00000000
7371,245912260.00000000000000000000,Left channel: 00003e0c
7372,245944280.00000000000000000000,Right channel: 00000000
7373,245976280.00000000000000000000,Left channel: 00fff61e
7374,246008280.00000000000000000000,Right channel: 00000000
7375,246040280.00000000000000000000,Left channel: 00ff8387
7376,246072300.00000000000000000000,Right channel: 00000000
7377,246104300.00000000000000000000,Left channel: 0000fa03
7378,246136300.00000000000000000000,Right channel: 00000000
7379,246168300.00000000000000000000,Left channel: 00fef1d2
7380,246200320.00000000000000000000,Right channel: 00000000
7381,246232320.00000000000000000000,Left channel: 00008925
7382,246264320.00000000000000000000,Right channel: 00000000
7383,246296320.00000000000000000000,Left channel: 000391a8
7384,246328340.00000000000000000000,Right channel: 00000000
7385,246360340.00000000000000000000,Left channel: 00016ed4
7386,246392340.00000000000000000000,Right channel: 00000000
7387,246424340.00000000000000000000,Left channel: 00fe0689
7388,246456360.00000000000000000000,Right channel: 00000000
7389,246488360.00000000000000000000,Left channel: 00fd37f5
7390,246520360.00000000000000000000,Right channel: 00000000
7391,246552360.00000000000000000000,Left channel: 00013bc1
7392,246584360.00000000000000000000,Right channel: 00000000
7393,246616380.00000000000000000000,Left channel: 0001508c
7394,246648380.00000000000000000000,Right channel: 00000000
7395,246680380.00000000000000000000,Left channel: 00ffc4fd
7396,246712380.00000000000000000000,Right channel: 00000000
7397,246744400.00000000000000000000,Left channel: 00ffde03
7398,246776400.00000000000000000000,Right channel: 00000000
7399,246808400.00000000000000000000,Left channel: 00ff6414
7400,246840400.00000000000000000000,Right channel: 00000000
7401,246872420.00000000000000000000,Left channel: 00fffac9
7402,246904420.00000000000000000000,Right channel: 00000000
7403,246936420.00000000000000000000,Left channel: 00ffd2dc
7404,246968420.00000000000000000000,Right channel: 00000000
7405,247000420.00000000000000000000,Left channel: 0001585a
7406,247032440.00000000000000000000,Right channel: 00000000
7407,247064440.00000000000000000000,Left channel: 0002905f
7408,247096440.00000000000000000000,Right channel: 00000000
7409,247128440.00000000000000000000,Left channel: 0001c960
7410,247160460.00000000000000000000,Right channel: 00000000
7411,247192460.00000000000000000000,Left channel: 00fcc4fd
7412,247224460.00000000000000000000,Right channel: 00000000
7413,247256460.00000000000000000000,Left channel: 00fb278f
7414,247288480.00000000000000000000,Right channel: 00000000
7415,247320480.00000000000000000000,Left channel: 00005155
7416,247352480.00000000000000000000,Right channel: 00000000
7417,247384480.00000000000000000000,Left channel: 000216d6
7418,247416500.00000000000000000000,Right channel: 00000000
7419,247448500.00000000000000000000,Left channel: 00fdedb9
7420,247480500.00000000000000000000,Right channel: 00000000
7421,247512500.00000000000000000000,Left channel: 00fd982b
7422,247544500.00000000000000000000,Right channel: 00000000
7423,247576520.00000000000000000000,Left channel: 00016ab0
7424,247608520.00000000000000000000,Right channel: 00000000
7425,247640520.00000000000000000000,Left channel: 00034f0c
7426,247672520.00000000000000000000,Right channel: 00000000
7427,247704540.00000000000000000000,Left channel: 00011c57
7428,247736540.00000000000000000000,Right channel: 00000000
7429,247768540.00000000000000000000,Left channel: 00fd92ab
7430,247800540.00000000000000000000,Right channel: 00000000
7431,247832560.00000000000000000000,Left channel: 00fe4954
7432,247864560.00000000000000000000,Right channel: 00000000
7433,247896560.00000000000000000000,Left channel: 00ffbe24
7434,247928560.00000000000000000000,Right channel: 00000000
7435,247960580.00000000000000000000,Left channel: 000165fa
7436,247992580.00000000000000000000,Right channel: 00000000
7437,248024580.00000000000000000000,Left channel: 000172de
7438,248056580.00000000000000000000,Right channel: 00000000
7439,248088580.00000000000000000000,Left channel: 0000573e
7440,248120600.00000000000000000000,Right channel: 00000000
7441,248152600.00000000000000000000,Left channel: 00fefa33
7442,248184600.00000000000000000000,Right channel: 00000000
7443,248216600.00000000000000000000,Left channel: 00ff6832
7444,248248620.00000000000000000000,Right channel: 00000000
7445,248280620.00000000000000000000,Left channel: 00feff94
7446,248312620.00000000000000000000,Right channel: 00000000
7447,248344620.00000000000000000000,Left channel: 00fea115
7448,248376640.00000000000000000000,Right channel: 00000000
7449,248408640.00000000000000000000,Left channel: 00027d8d
7450,248440640.00000000000000000000,Right channel: 00000000
7451,248472640.00000000000000000000,Left channel: 0003f34a
7452,248504660.00000000000000000000,Right channel: 00000000
7453,248536660.00000000000000000000,Left channel: 00013453
7454,248568660.00000000000000000000,Right channel: 00000000
7455,248600660.00000000000000000000,Left channel: 0000d12d
7456,248632680.00000000000000000000,Right channel: 00000000
7457,248664680.00000000000000000000,Left channel: 0001f721
7458,248696680.00000000000000000000,Right channel: 00000000
7459,248728680.00000000000000000000,Left channel: 000089b4
7460,248760680.00000000000000000000,Right channel: 00000000
7461,248792700.00000000000000000000,Left channel: 00fd90a7
7462,248824700.00000000000000000000,Right channel: 00000000
7463,248856700.00000000000000000000,Left channel: 000080d5
7464,248888700.00000000000000000000,Right channel: 00000000
7465,248920720.00000000000000000000,Left channel: 00016dd9
7466,248952720.00000000000000000000,Right channel: 00000000
7467,248984720.00000000000000000000,Left channel: 00fe2816
7468,249016720.00000000000000000000,Right channel: 00000000
7469,249048740.00000000000000000000,Left channel: 00fc9cda
7470,249080740.00000000000000000000,Right channel: 00000000
7471,249112740.00000000000000000000,Left channel: 00fc92ec
7472,249144740.00000000000000000000,Right channel: 00000000
7473,249176740.00000000000000000000,Left channel: 00020a5f
7474,249208760.00000000000000000000,Right channel: 00000000
7475,249240760.00000000000000000000,Left channel: 00019f5d
7476,249272760.00000000000000000000,Right channel: 00000000
7477,249304760.00000000000000000000,Left channel: 00fdb91b
7478,249336780.00000000000000000000,Right channel: 00000000
7479,249368780.00000000000000000000,Left channel: 00ff3a1e
7480,249400780.00000000000000000000,Right channel: 00000000
7481,249432780.00000000000000000000,Left channel: 000098bf
7482,249464800.00000000000000000000,Right channel: 00000000
7483,249496800.00000000000000000000,Left channel: 00037dc3
7484,249528800.00000000000000000000,Right channel: 00000000
7485,249560800.00000000000000000000,Left channel: 0001e39b
7486,249592820.00000000000000000000,Right channel: 00000000
7487,249624820.00000000000000000000,Left channel: 00fdfc70
7488,249656820.00000000000000000000,Right channel: 00000000
7489,249688820.00000000000000000000,Left channel: 00fd81c9
7490,249720820.00000000000000000000,Right channel: 00000000
7491,249752840.00000000000000000000,Left channel: 00fee102
7492,249784840.00000000000000000000,Right channel: 00000000
7493,249816840.00000000000000000000,Left channel: 000162fe
7494,249848840.00000000000000000000,Right channel: 00000000
7495,249880860.00000000000000000000,Left channel: 00000436
7496,249912860.00000000000000000000,Right channel: 00000000
7497,249944860.00000000000000000000,Left channel: 00fe3445
7498,249976860.00000000000000000000,Right channel: 00000000
7499,250008880.00000000000000000000,Left channel: 00ffd825
7500,250040880.00000000000000000000,Right channel: 00000000
7501,250072880.00000000000000000000,Left channel: 0001f65d
7502,250104880.00000000000000000000,Right channel: 00000000
7503,250136900.00000000000000000000,Left channel: 00017124
7504,250168900.00000000000000000000,Right channel: 00000000
7505,250200900.00000000000000000000,Left channel: 0001a165
7506,250232900.00000000000000000000,Right channel: 00000000
7507,250264900.00000000000000000000,Left channel: 00031bc7
7508,250296920.00000000000000000000,Right channel: 00000000
7509,250328920.00000000000000000000,Left channel: 00fe9017
7510,250360920.00000000000000000000,Right channel: 00000000
7511,250392920.00000000000000000000,Left channel: 00fd161a
7512,250424940.00000000000000000000,Right channel: 00000000
7513,250456940.00000000000000000000,Left channel: 000108a4
7514,250488940.00000000000000000000,Right channel: 00000000
7515,250520940.00000000000000000000,Left channel: 0000e7cc
7516,250552960.00000000000000000000,Right channel: 00000000
7517,250584960.00000000000000000000,Left channel: 000022df
7518,250616960.00000000000000000000,Right channel: 00000000
7519,250648960.00000000000000000000,Left channel: 00ff6927
7520,250680980.00000000000000000000,Right channel: 00000000
7521,250712980.00000000000000000000,Left channel: 00001117
7522,250744980.00000000000000000000,Right channel: 00000000
7523,250776980.00000000000000000000,Left channel: 0002578f
7524,250808980.00000000000000000000,Right channel: 00000000
7525,250841000.00000000000000000000,Left channel: 0000bedd
7526,250873000.00000000000000000000,Right channel: 00000000
7527,250905000.00000000000000000000,Left channel: 00008715
7528,250937000.00000000000000000000,Right channel: 00000000
7529,250969020.00000000000000000000,Left channel: 00026e1d
7530,251001020.00000000000000000000,Right channel: 00000000
7531,251033020.00000000000000000000,Left channel: 00020783
7532,251065020.00000000000000000000,Right channel: 00000000
7533,251097040.00000000000000000000,Left channel: 00fd3ba9
7534,251129040.00000000000000000000,Right channel: 00000000
7535,251161040.00000000000000000000,Left channel: 00fb0caf
7536,251193040.00000000000000000000,Right channel: 00000000
7537,251225060.00000000000000000000,Left channel: 00ff26dd
7538,251257060.00000000000000000000,Right channel: 00000000
7539,251289060.00000000000000000000,Left channel: 0001eff3
7540,251321060.00000000000000000000,Right channel: 00000000
7541,251353060.00000000000000000000,Left channel: 00ffe1fe
7542,251385080.00000000000000000000,Right channel: 00000000
7543,251417080.00000000000000000000,Left channel: 00fcf5ed
7544,251449080.00000000000000000000,Right channel: 00000000
7545,251481080.00000000000000000000,Left channel: 00fc6fd5
7546,251513100.00000000000000000000,Right channel: 00000000
7547,251545100.00000000000000000000,Left channel: 00ff6954
7548,251577100.00000000000000000000,Right channel: 00000000
7549,251609100.00000000000000000000,Left channel: 0003dad2
7550,251641120.00000000000000000000,Right channel: 00000000
7551,251673120.00000000000000000000,Left channel: 0002e681
7552,251705120.00000000000000000000,Right channel: 00000000
7553,251737120.00000000000000000000,Left channel: 00ff13de
7554,251769140.00000000000000000000,Right channel: 00000000
7555,251801140.00000000000000000000,Left channel: 00fe8f77
7556,251833140.00000000000000000000,Right channel: 00000000
7557,251865140.00000000000000000000,Left channel: 00ff874c
7558,251897140.00000000000000000000,Right channel: 00000000
7559,251929160.00000000000000000000,Left channel: 00022d08
7560,251961160.00000000000000000000,Right channel: 00000000
7561,251993160.00000000000000000000,Left channel: 000122e9
7562,252025160.00000000000000000000,Right channel: 00000000
7563,252057180.00000000000000000000,Left channel: 00ff6ac3
7564,252089180.00000000000000000000,Right channel: 00000000
7565,252121180.00000000000000000000,Left channel: 00ff7b90
7566,252153180.00000000000000000000,Right channel: 00000000
7567,252185200.00000000000000000000,Left channel: 00fde58d
7568,252217200.00000000000000000000,Right channel: 00000000
7569,252249200.00000000000000000000,Left channel: 00ff1ea5
7570,252281200.00000000000000000000,Right channel: 00000000
7571,252313220.00000000000000000000,Left channel: 0002d224
7572,252345220.00000000000000000000,Right channel: 00000000
7573,252377220.00000000000000000000,Left channel: 00023b1c
7574,252409220.00000000000000000000,Right channel: 00000000
7575,252441220.00000000000000000000,Left channel: 0000f8db
7576,252473240.00000000000000000000,Right channel: 00000000
7577,252505240.00000000000000000000,Left channel: 0000ce53
7578,252537240.00000000000000000000,Right channel: 00000000
7579,252569240.00000000000000000000,Left channel: 00fea1fc
7580,252601260.00000000000000000000,Right channel: 00000000
7581,252633260.00000000000000000000,Left channel: 00fef64d
7582,252665260.00000000000000000000,Right channel: 00000000
7583,252697260.00000000000000000000,Left channel: 00ff5a79
7584,252729280.00000000000000000000,Right channel: 00000000
7585,252761280.00000000000000000000,Left channel: 00fe8388
7586,252793280.00000000000000000000,Right channel: 00000000
7587,252825280.00000000000000000000,Left channel: 0001705c
7588,252857300.00000000000000000000,Right channel: 00000000
7589,252889300.00000000000000000000,Left channel: 0000b76b
7590,252921300.00000000000000000000,Right channel: 00000000
7591,252953300.00000000000000000000,Left channel: 00fb6102
7592,252985300.00000000000000000000,Right channel: 00000000
7593,253017320.00000000000000000000,Left channel: 00fc74df
7594,253049320.00000000000000000000,Right channel: 00000000
7595,253081320.00000000000000000000,Left channel: 0001cac9
7596,253113320.00000000000000000000,Right channel: 00000000
7597,253145340.00000000000000000000,Left channel: 0004dfc1
7598,253177340.00000000000000000000,Right channel: 00000000
7599,253209340.00000000000000000000,Left channel: 0002f419
7600,253241340.00000000000000000000,Right channel: 00000000
7601,253273360.00000000000000000000,Left channel: 00fdbe06
7602,253305360.00000000000000000000,Right channel: 00000000
7603,253337360.00000000000000000000,Left channel: 00fce135
7604,253369360.00000000000000000000,Right channel: 00000000
7605,253401380.00000000000000000000,Left channel: 00ffe8d4
7606,253433380.00000000000000000000,Right channel: 00000000
7607,253465380.00000000000000000000,Left channel: 00035447
7608,253497380.00000000000000000000,Right channel: 00000000
7609,253529380.00000000000000000000,Left channel: 00028699
7610,253561400.00000000000000000000,Right channel: 00000000
7611,253593400.00000000000000000000,Left channel: 00feb1c0
7612,253625400.00000000000000000000,Right channel: 00000000
7613,253657400.00000000000000000000,Left channel: 00fdedf0
7614,253689420.00000000000000000000,Right channel: 00000000
7615,253721420.00000000000000000000,Left channel: 00fdba13
7616,253753420.00000000000000000000,Right channel: 00000000
7617,253785420.00000000000000000000,Left channel: 00003b7e
7618,253817440.00000000000000000000,Right channel: 00000000
7619,253849440.00000000000000000000,Left channel: 0001f6d6
7620,253881440.00000000000000000000,Right channel: 00000000
7621,253913440.00000000000000000000,Left channel: 00ffa662
7622,253945460.00000000000000000000,Right channel: 00000000
7623,253977460.00000000000000000000,Left channel: 00fdf018
7624,254009460.00000000000000000000,Right channel: 00000000
7625,254041460.00000000000000000000,Left channel: 000126b2
7626,254073460.00000000000000000000,Right channel: 00000000
7627,254105480.00000000000000000000,Left channel: 000259bf
7628,254137480.00000000000000000000,Right channel: 00000000
7629,254169480.00000000000000000000,Left channel: 00002a76
7630,254201480.00000000000000000000,Right channel: 00000000
7631,254233500.00000000000000000000,Left channel: 00ff8263
7632,254265500.00000000000000000000,Right channel: 00000000
7633,254297500.00000000000000000000,Left channel: 0000196e
7634,254329500.00000000000000000000,Right channel: 00000000
7635,254361520.00000000000000000000,Left channel: 00009a88
7636,254393520.00000000000000000000,Right channel: 00000000
7637,254425520.00000000000000000000,Left channel: 00fdb998
7638,254457520.00000000000000000000,Right channel: 00000000
7639,254489540.00000000000000000000,Left channel: 00fda273
7640,254521540.00000000000000000000,Right channel: 00000000
7641,254553540.00000000000000000000,Left channel: 0002553e
7642,254585540.00000000000000000000,Right channel: 00000000
7643,254617540.00000000000000000000,Left channel: 000226b1
7644,254649560.00000000000000000000,Right channel: 00000000
7645,254681560.00000000000000000000,Left channel: 00036565
7646,254713560.00000000000000000000,Right channel: 00000000
7647,254745560.00000000000000000000,Left channel: 0000e057
7648,254777580.00000000000000000000,Right channel: 00000000
7649,254809580.00000000000000000000,Left channel: 00fcc24a
7650,254841580.00000000000000000000,Right channel: 00000000
7651,254873580.00000000000000000000,Left channel: 00ff1d87
7652,254905600.00000000000000000000,Right channel: 00000000
7653,254937600.00000000000000000000,Left channel: 0002234c
7654,254969600.00000000000000000000,Right channel: 00000000
7655,255001600.00000000000000000000,Left channel: 0004264c
7656,255033620.00000000000000000000,Right channel: 00000000
7657,255065620.00000000000000000000,Left channel: 0002dde2
7658,255097620.00000000000000000000,Right channel: 00000000
7659,255129620.00000000000000000000,Left channel: 00ffd1c5
7660,255161620.00000000000000000000,Right channel: 00000000
7661,255193640.00000000000000000000,Left channel: 00fe776d
7662,255225640.00000000000000000000,Right channel: 00000000
7663,255257640.00000000000000000000,Left channel: 00ff358b
7664,255289640.00000000000000000000,Right channel: 00000000
7665,255321660.00000000000000000000,Left channel: 00ff982a
7666,255353660.00000000000000000000,Right channel: 00000000
7667,255385660.00000000000000000000,Left channel: 0000e47b
7668,255417660.00000000000000000000,Right channel: 00000000
7669,255449680.00000000000000000000,Left channel: 00012768
7670,255481680.00000000000000000000,Right channel: 00000000
7671,255513680.00000000000000000000,Left channel: 00fe1514
7672,255545680.00000000000000000000,Right channel: 00000000
7673,255577700.00000000000000000000,Left channel: 00fccabc
7674,255609700.00000000000000000000,Right channel: 00000000
7675,255641700.00000000000000000000,Left channel: 00ff74ae
7676,255673700.00000000000000000000,Right channel: 00000000
7677,255705700.00000000000000000000,Left channel: 000089c2
7678,255737720.00000000000000000000,Right channel: 00000000
7679,255769720.00000000000000000000,Left channel: 00fd5b69
7680,255801720.00000000000000000000,Right channel: 00000000
7681,255833720.00000000000000000000,Left channel: 00fb7db2
7682,255865740.00000000000000000000,Right channel: 00000000
7683,255897740.00000000000000000000,Left channel: 0000517e
7684,255929740.00000000000000000000,Right channel: 00000000
7685,255961740.00000000000000000000,Left channel: 0003a88d
7686,255993760.00000000000000000000,Right channel: 00000000
7687,256025760.00000000000000000000,Left channel: 00ff6a5a
7688,256057760.00000000000000000000,Right channel: 00000000
7689,256089760.00000000000000000000,Left channel: 00fd0a53
7690,256121780.00000000000000000000,Right channel: 00000000
7691,256153780.00000000000000000000,Left channel: 00fe7586
7692,256185780.00000000000000000000,Right channel: 00000000
7693,256217780.00000000000000000000,Left channel: 00fed95e
7694,256249800.00000000000000000000,Right channel: 00000000
7695,256281800.00000000000000000000,Left channel: 0001cd15
7696,256313800.00000000000000000000,Right channel: 00000000
7697,256345800.00000000000000000000,Left channel: 00009be9
7698,256377800.00000000000000000000,Right channel: 00000000
7699,256409820.00000000000000000000,Left channel: 00fed42e
7700,256441820.00000000000000000000,Right channel: 00000000
7701,256473820.00000000000000000000,Left channel: 00ffedd5
7702,256505820.00000000000000000000,Right channel: 00000000
7703,256537840.00000000000000000000,Left channel: 00004a0d
7704,256569840.00000000000000000000,Right channel: 00000000
7705,256601840.00000000000000000000,Left channel: 00017d93
7706,256633840.00000000000000000000,Right channel: 00000000
7707,256665860.00000000000000000000,Left channel: 00fc744c
7708,256697860.00000000000000000000,Right channel: 00000000
7709,256729860.00000000000000000000,Left channel: 00fcb3f3
7710,256761860.00000000000000000000,Right channel: 00000000
7711,256793860.00000000000000000000,Left channel: 00028ab5
7712,256825880.00000000000000000000,Right channel: 00000000
7713,256857880.00000000000000000000,Left channel: 0001949a
7714,256889880.00000000000000000000,Right channel: 00000000
7715,256921880.00000000000000000000,Left channel: 0001bf0f
7716,256953900.00000000000000000000,Right channel: 00000000
7717,256985900.00000000000000000000,Left channel: 00010173
7718,257017900.00000000000000000000,Right channel: 00000000
7719,257049900.00000000000000000000,Left channel: 00009531
7720,257081920.00000000000000000000,Right channel: 00000000
7721,257113920.00000000000000000000,Left channel: 00011117
7722,257145920.00000000000000000000,Right channel: 00000000
7723,257177920.00000000000000000000,Left channel: 00016216
7724,257209940.00000000000000000000,Right channel: 00000000
7725,257241940.00000000000000000000,Left channel: 000274d5
7726,257273940.00000000000000000000,Right channel: 00000000
7727,257305940.00000000000000000000,Left channel: 000089f9
7728,257337960.00000000000000000000,Right channel: 00000000
7729,257369960.00000000000000000000,Left channel: 00005eb4
7730,257401960.00000000000000000000,Right channel: 00000000
7731,257433960.00000000000000000000,Left channel: 00ffa793
7732,257465960.00000000000000000000,Right channel: 00000000
7733,257497980.00000000000000000000,Left channel: 00ff4040
7734,257529980.00000000000000000000,Right channel: 00000000
7735,257561980.00000000000000000000,Left channel: 00fe3f9c
7736,257593980.00000000000000000000,Right channel: 00000000
7737,257626000.00000000000000000000,Left channel: 00ff5f94
7738,257658000.00000000000000000000,Right channel: 00000000
7739,257690000.00000000000000000000,Left channel: 0004c4b9
7740,257722000.00000000000000000000,Right channel: 00000000
7741,257754020.00000000000000000000,Left channel: 0002c4a1
7742,257786020.00000000000000000000,Right channel: 00000000
7743,257818020.00000000000000000000,Left channel: 00fdfa63
7744,257850020.00000000000000000000,Right channel: 00000000
7745,257882040.00000000000000000000,Left channel: 00fdf878
7746,257914040.00000000000000000000,Right channel: 00000000
7747,257946040.00000000000000000000,Left channel: 00fe46f2
7748,257978040.00000000000000000000,Right channel: 00000000
7749,258010040.00000000000000000000,Left channel: 00ff7b85
7750,258042060.00000000000000000000,Right channel: 00000000
7751,258074060.00000000000000000000,Left channel: 00ffb8d0
7752,258106060.00000000000000000000,Right channel: 00000000
7753,258138060.00000000000000000000,Left channel: 000067d2
7754,258170080.00000000000000000000,Right channel: 00000000
7755,258202080.00000000000000000000,Left channel: 0001917a
7756,258234080.00000000000000000000,Right channel: 00000000
7757,258266080.00000000000000000000,Left channel: 0001bda2
7758,258298100.00000000000000000000,Right channel: 00000000
7759,258330100.00000000000000000000,Left channel: 0000fe45
7760,258362100.00000000000000000000,Right channel: 00000000
7761,258394100.00000000000000000000,Left channel: 00ffddcf
7762,258426120.00000000000000000000,Right channel: 00000000
7763,258458120.00000000000000000000,Left channel: 00016f97
7764,258490120.00000000000000000000,Right channel: 00000000
7765,258522120.00000000000000000000,Left channel: 0002bb0d
7766,258554120.00000000000000000000,Right channel: 00000000
7767,258586140.00000000000000000000,Left channel: 0000dcc2
7768,258618140.00000000000000000000,Right channel: 00000000
7769,258650140.00000000000000000000,Left channel: 0000431e
7770,258682140.00000000000000000000,Right channel: 00000000
7771,258714160.00000000000000000000,Left channel: 00008eda
7772,258746160.00000000000000000000,Right channel: 00000000
7773,258778160.00000000000000000000,Left channel: 00fda559
7774,258810160.00000000000000000000,Right channel: 00000000
7775,258842180.00000000000000000000,Left channel: 00ffce43
7776,258874180.00000000000000000000,Right channel: 00000000
7777,258906180.00000000000000000000,Left channel: 0000ba64
7778,258938180.00000000000000000000,Right channel: 00000000
7779,258970200.00000000000000000000,Left channel: 00fdf263
7780,259002200.00000000000000000000,Right channel: 00000000
7781,259034200.00000000000000000000,Left channel: 00fef11c
7782,259066200.00000000000000000000,Right channel: 00000000
7783,259098200.00000000000000000000,Left channel: 000210b3
7784,259130220.00000000000000000000,Right channel: 00000000
7785,259162220.00000000000000000000,Left channel: 0002b549
7786,259194220.00000000000000000000,Right channel: 00000000
7787,259226220.00000000000000000000,Left channel: 00ff4158
7788,259258240.00000000000000000000,Right channel: 00000000
7789,259290240.00000000000000000000,Left channel: 00fdaf0d
7790,259322240.00000000000000000000,Right channel: 00000000
7791,259354240.00000000000000000000,Left channel: 00ff40f4
7792,259386260.00000000000000000000,Right channel: 00000000
7793,259418260.00000000000000000000,Left channel: 00feed24
7794,259450260.00000000000000000000,Right channel: 00000000
7795,259482260.00000000000000000000,Left channel: 00fe7b48
7796,259514260.00000000000000000000,Right channel: 00000000
7797,259546280.00000000000000000000,Left channel: 00004cc5
7798,259578280.00000000000000000000,Right channel: 00000000
7799,259610280.00000000000000000000,Left channel: 0000d6d8
7800,259642280.00000000000000000000,Right channel: 00000000
7801,259674300.00000000000000000000,Left channel: 00ff8da2
7802,259706300.00000000000000000000,Right channel: 00000000
7803,259738300.00000000000000000000,Left channel: 00fff019
7804,259770300.00000000000000000000,Right channel: 00000000
7805,259802320.00000000000000000000,Left channel: 00fe8327
7806,259834320.00000000000000000000,Right channel: 00000000
7807,259866320.00000000000000000000,Left channel: 00fcc769
7808,259898320.00000000000000000000,Right channel: 00000000
7809,259930340.00000000000000000000,Left channel: 00009d6c
7810,259962340.00000000000000000000,Right channel: 00000000
7811,259994340.00000000000000000000,Left channel: 0003410b
7812,260026340.00000000000000000000,Right channel: 00000000
7813,260058340.00000000000000000000,Left channel: 00ff83cc
7814,260090360.00000000000000000000,Right channel: 00000000
7815,260122360.00000000000000000000,Left channel: 00fba488
7816,260154360.00000000000000000000,Right channel: 00000000
7817,260186360.00000000000000000000,Left channel: 00ff4570
7818,260218380.00000000000000000000,Right channel: 00000000
7819,260250380.00000000000000000000,Left channel: 0003328a
7820,260282380.00000000000000000000,Right channel: 00000000
7821,260314380.00000000000000000000,Left channel: 00ff18af
7822,260346400.00000000000000000000,Right channel: 00000000
7823,260378400.00000000000000000000,Left channel: 00fec4d2
7824,260410400.00000000000000000000,Right channel: 00000000
7825,260442400.00000000000000000000,Left channel: 0002d70b
7826,260474420.00000000000000000000,Right channel: 00000000
