Id,Time[ns],I²S
2878,102115920.00000000000000000000,Right channel: 00000000
2879,102147920.00000000000000000000,Left channel: 00014364
2880,102179920.00000000000000000000,Right channel: 00000000
2881,102211920.00000000000000000000,Left channel: 00ff0793
2882,102243940.00000000000000000000,Right channel: 00000000
2883,102275940.00000000000000000000,Left channel: 00017b19
2884,102307940.00000000000000000000,Right channel: 00000000
2885,102339940.00000000000000000000,Left channel: 0001d6b3
2886,102371940.00000000000000000000,Right channel: 00000000
2887,102403960.00000000000000000000,Left channel: 00035510
2888,102435960.00000000000000000000,Right channel: 00000000
2889,102467960.00000000000000000000,Left channel: 00023c83
2890,102499960.00000000000000000000,Right channel: 00000000
2891,102531980.00000000000000000000,Left channel: 00fdce9a
2892,102563980.00000000000000000000,Right channel: 00000000
2893,102595980.00000000000000000000,Left channel: 00fdd320
2894,102627980.00000000000000000000,Right channel: 00000000
2895,102660000.00000000000000000000,Left channel: 00ff614b
2896,102692000.00000000000000000000,Right channel: 00000000
2897,102724000.00000000000000000000,Left channel: 00ffc2bd
2898,102756000.00000000000000000000,Right channel: 00000000
2899,102788020.00000000000000000000,Left channel: 00feb0ec
2900,102820020.00000000000000000000,Right channel: 00000000
2901,102852020.00000000000000000000,Left channel: 00fd20d7
2902,102884020.00000000000000000000,Right channel: 00000000
2903,102916020.00000000000000000000,Left channel: 00fdfe3f
2904,102948040.00000000000000000000,Right channel: 00000000
2905,102980040.00000000000000000000,Left channel: 00ff596e
2906,103012040.00000000000000000000,Right channel: 00000000
2907,103044040.00000000000000000000,Left channel: 00fe4371
2908,103076060.00000000000000000000,Right channel: 00000000
2909,103108060.00000000000000000000,Left channel: 00fb1bc4
2910,103140060.00000000000000000000,Right channel: 00000000
2911,103172060.00000000000000000000,Left channel: 00fd764f
2912,103204080.00000000000000000000,Right channel: 00000000
2913,103236080.00000000000000000000,Left channel: 00027f0d
2914,103268080.00000000000000000000,Right channel: 00000000
2915,103300080.00000000000000000000,Left channel: 00013cc6
2916,103332100.00000000000000000000,Right channel: 00000000
2917,103364100.00000000000000000000,Left channel: 00ff8e8e
2918,103396100.00000000000000000000,Right channel: 00000000
2919,103428100.00000000000000000000,Left channel: 00ff5903
2920,103460100.00000000000000000000,Right channel: 00000000
2921,103492120.00000000000000000000,Left channel: 00007582
2922,103524120.00000000000000000000,Right channel: 00000000
2923,103556120.00000000000000000000,Left channel: 00031b0e
2924,103588120.00000000000000000000,Right channel: 00000000
2925,103620140.00000000000000000000,Left channel: 000040ca
2926,103652140.00000000000000000000,Right channel: 00000000
2927,103684140.00000000000000000000,Left channel: 00fe5165
2928,103716140.00000000000000000000,Right channel: 00000000
2929,103748160.00000000000000000000,Left channel: 00001c31
2930,103780160.00000000000000000000,Right channel: 00000000
2931,103812160.00000000000000000000,Left channel: 0000513f
2932,103844160.00000000000000000000,Right channel: 00000000
2933,103876180.00000000000000000000,Left channel: 00020135
2934,103908180.00000000000000000000,Right channel: 00000000
2935,103940180.00000000000000000000,Left channel: 0000ef31
2936,103972180.00000000000000000000,Right channel: 00000000
2937,104004180.00000000000000000000,Left channel: 00008c15
2938,104036200.00000000000000000000,Right channel: 00000000
2939,104068200.00000000000000000000,Left channel: 00ff84d0
2940,104100200.00000000000000000000,Right channel: 00000000
2941,104132200.00000000000000000000,Left channel: 00fdd4f8
2942,104164220.00000000000000000000,Right channel: 00000000
2943,104196220.00000000000000000000,Left channel: 00ffdfde
2944,104228220.00000000000000000000,Right channel: 00000000
2945,104260220.00000000000000000000,Left channel: 00fff23e
2946,104292240.00000000000000000000,Right channel: 00000000
2947,104324240.00000000000000000000,Left channel: 0002a387
2948,104356240.00000000000000000000,Right channel: 00000000
2949,104388240.00000000000000000000,Left channel: 00044558
2950,104420260.00000000000000000000,Right channel: 00000000
2951,104452260.00000000000000000000,Left channel: 00007e62
2952,104484260.00000000000000000000,Right channel: 00000000
2953,104516260.00000000000000000000,Left channel: 00ff36a9
2954,104548260.00000000000000000000,Right channel: 00000000
2955,104580280.00000000000000000000,Left channel: 00002d8f
2956,104612280.00000000000000000000,Right channel: 00000000
2957,104644280.00000000000000000000,Left channel: 0002df6e
2958,104676280.00000000000000000000,Right channel: 00000000
2959,104708300.00000000000000000000,Left channel: 00ff7445
2960,104740300.00000000000000000000,Right channel: 00000000
2961,104772300.00000000000000000000,Left channel: 00feab3c
2962,104804300.00000000000000000000,Right channel: 00000000
2963,104836320.00000000000000000000,Left channel: 0000f297
2964,104868320.00000000000000000000,Right channel: 00000000
2965,104900320.00000000000000000000,Left channel: 00fd8125
2966,104932320.00000000000000000000,Right channel: 00000000
2967,104964340.00000000000000000000,Left channel: 00fd8942
2968,104996340.00000000000000000000,Right channel: 00000000
2969,105028340.00000000000000000000,Left channel: 00ff2f9b
2970,105060340.00000000000000000000,Right channel: 00000000
2971,105092340.00000000000000000000,Left channel: 000015d6
2972,105124360.00000000000000000000,Right channel: 00000000
2973,105156360.00000000000000000000,Left channel: 00ff0d1d
2974,105188360.00000000000000000000,Right channel: 00000000
2975,105220360.00000000000000000000,Left channel: 00fec594
2976,105252380.00000000000000000000,Right channel: 00000000
2977,105284380.00000000000000000000,Left channel: 00025025
2978,105316380.00000000000000000000,Right channel: 00000000
2979,105348380.00000000000000000000,Left channel: 0002b2e6
2980,105380400.00000000000000000000,Right channel: 00000000
2981,105412400.00000000000000000000,Left channel: 000102e8
2982,105444400.00000000000000000000,Right channel: 00000000
2983,105476400.00000000000000000000,Left channel: 000067ac
2984,105508420.00000000000000000000,Right channel: 00000000
2985,105540420.00000000000000000000,Left channel: 00ff8fd9
2986,105572420.00000000000000000000,Right channel: 00000000
2987,105604420.00000000000000000000,Left channel: 00fe8693
2988,105636420.00000000000000000000,Right channel: 00000000
2989,105668440.00000000000000000000,Left channel: 00ff7d54
2990,105700440.00000000000000000000,Right channel: 00000000
2991,105732440.00000000000000000000,Left channel: 00011809
2992,105764440.00000000000000000000,Right channel: 00000000
2993,105796460.00000000000000000000,Left channel: 0000936b
2994,105828460.00000000000000000000,Right channel: 00000000
2995,105860460.00000000000000000000,Left channel: 00ff8bec
2996,105892460.00000000000000000000,Right channel: 00000000
2997,105924480.00000000000000000000,Left channel: 00fec1f9
2998,105956480.00000000000000000000,Right channel: 00000000
2999,105988480.00000000000000000000,Left channel: 0001d4c3
3000,106020480.00000000000000000000,Right channel: 00000000
3001,106052500.00000000000000000000,Left channel: 0000facb
3002,106084500.00000000000000000000,Right channel: 00000000
3003,106116500.00000000000000000000,Left channel: 000055d7
3004,106148500.00000000000000000000,Right channel: 00000000
3005,106180500.00000000000000000000,Left channel: 0001e65c
3006,106212520.00000000000000000000,Right channel: 00000000
3007,106244520.00000000000000000000,Left channel: 00fec010
3008,106276520.00000000000000000000,Right channel: 00000000
3009,106308520.00000000000000000000,Left channel: 00fce57a
3010,106340540.00000000000000000000,Right channel: 00000000
3011,106372540.00000000000000000000,Left channel: 00fe14a0
3012,106404540.00000000000000000000,Right channel: 00000000
3013,106436540.00000000000000000000,Left channel: 00feac36
3014,106468560.00000000000000000000,Right channel: 00000000
3015,106500560.00000000000000000000,Left channel: 00fef0ff
3016,106532560.00000000000000000000,Right channel: 00000000
3017,106564560.00000000000000000000,Left channel: 0001f978
3018,106596560.00000000000000000000,Right channel: 00000000
3019,106628580.00000000000000000000,Left channel: 00039d22
3020,106660580.00000000000000000000,Right channel: 00000000
3021,106692580.00000000000000000000,Left channel: 00ffd06f
3022,106724580.00000000000000000000,Right channel: 00000000
3023,106756600.00000000000000000000,Left channel: 00fc98a5
3024,106788600.00000000000000000000,Right channel: 00000000
3025,106820600.00000000000000000000,Left channel: 00ff08da
3026,106852600.00000000000000000000,Right channel: 00000000
3027,106884620.00000000000000000000,Left channel: 0003a1e1
3028,106916620.00000000000000000000,Right channel: 00000000
3029,106948620.00000000000000000000,Left channel: 0003979b
3030,106980620.00000000000000000000,Right channel: 00000000
3031,107012640.00000000000000000000,Left channel: 00fef43f
3032,107044640.00000000000000000000,Right channel: 00000000
3033,107076640.00000000000000000000,Left channel: 00fcd75e
3034,107108640.00000000000000000000,Right channel: 00000000
3035,107140640.00000000000000000000,Left channel: 00ff0b70
3036,107172660.00000000000000000000,Right channel: 00000000
3037,107204660.00000000000000000000,Left channel: 0001bb34
3038,107236660.00000000000000000000,Right channel: 00000000
3039,107268660.00000000000000000000,Left channel: 00008797
3040,107300680.00000000000000000000,Right channel: 00000000
3041,107332680.00000000000000000000,Left channel: 00fd9a57
3042,107364680.00000000000000000000,Right channel: 00000000
3043,107396680.00000000000000000000,Left channel: 00fe7926
3044,107428700.00000000000000000000,Right channel: 00000000
3045,107460700.00000000000000000000,Left channel: 00023ad1
3046,107492700.00000000000000000000,Right channel: 00000000
3047,107524700.00000000000000000000,Left channel: 00042218
3048,107556720.00000000000000000000,Right channel: 00000000
3049,107588720.00000000000000000000,Left channel: 0002364f
3050,107620720.00000000000000000000,Right channel: 00000000
3051,107652720.00000000000000000000,Left channel: 00fe336b
3052,107684720.00000000000000000000,Right channel: 00000000
3053,107716740.00000000000000000000,Left channel: 00fadbad
3054,107748740.00000000000000000000,Right channel: 00000000
3055,107780740.00000000000000000000,Left channel: 00fe9f10
3056,107812740.00000000000000000000,Right channel: 00000000
3057,107844760.00000000000000000000,Left channel: 00018b40
3058,107876760.00000000000000000000,Right channel: 00000000
3059,107908760.00000000000000000000,Left channel: 0000eb6f
3060,107940760.00000000000000000000,Right channel: 00000000
3061,107972780.00000000000000000000,Left channel: 00029d3a
3062,108004780.00000000000000000000,Right channel: 00000000
3063,108036780.00000000000000000000,Left channel: 0001e2ae
3064,108068780.00000000000000000000,Right channel: 00000000
3065,108100800.00000000000000000000,Left channel: 00ffc9ad
3066,108132800.00000000000000000000,Right channel: 00000000
3067,108164800.00000000000000000000,Left channel: 00ff8059
3068,108196800.00000000000000000000,Right channel: 00000000
3069,108228800.00000000000000000000,Left channel: 00ffa3e3
3070,108260820.00000000000000000000,Right channel: 00000000
3071,108292820.00000000000000000000,Left channel: 0001578f
3072,108324820.00000000000000000000,Right channel: 00000000
3073,108356820.00000000000000000000,Left channel: 0001e516
3074,108388840.00000000000000000000,Right channel: 00000000
3075,108420840.00000000000000000000,Left channel: 0000e476
3076,108452840.00000000000000000000,Right channel: 00000000
3077,108484840.00000000000000000000,Left channel: 00ffcca6
3078,108516860.00000000000000000000,Right channel: 00000000
3079,108548860.00000000000000000000,Left channel: 00fed04a
3080,108580860.00000000000000000000,Right channel: 00000000
3081,108612860.00000000000000000000,Left channel: 00fc1d67
3082,108644880.00000000000000000000,Right channel: 00000000
3083,108676880.00000000000000000000,Left channel: 00fd4f53
3084,108708880.00000000000000000000,Right channel: 00000000
3085,108740880.00000000000000000000,Left channel: 0002c081
3086,108772880.00000000000000000000,Right channel: 00000000
3087,108804900.00000000000000000000,Left channel: 0000985b
3088,108836900.00000000000000000000,Right channel: 00000000
3089,108868900.00000000000000000000,Left channel: 00fcaeb2
3090,108900900.00000000000000000000,Right channel: 00000000
3091,108932920.00000000000000000000,Left channel: 00fe9aa6
3092,108964920.00000000000000000000,Right channel: 00000000
3093,108996920.00000000000000000000,Left channel: 00024d47
3094,109028920.00000000000000000000,Right channel: 00000000
3095,109060940.00000000000000000000,Left channel: 0001bac6
3096,109092940.00000000000000000000,Right channel: 00000000
3097,109124940.00000000000000000000,Left channel: 0000d21a
3098,109156940.00000000000000000000,Right channel: 00000000
3099,109188960.00000000000000000000,Left channel: 0000190e
3100,109220960.00000000000000000000,Right channel: 00000000
3101,109252960.00000000000000000000,Left channel: 00fd56d0
3102,109284960.00000000000000000000,Right channel: 00000000
3103,109316960.00000000000000000000,Left channel: 00fffa77
3104,109348980.00000000000000000000,Right channel: 00000000
3105,109380980.00000000000000000000,Left channel: 0004848b
3106,109412980.00000000000000000000,Right channel: 00000000
3107,109444980.00000000000000000000,Left channel: 0001dbf7
3108,109477000.00000000000000000000,Right channel: 00000000
3109,109509000.00000000000000000000,Left channel: 00fbbedd
3110,109541000.00000000000000000000,Right channel: 00000000
3111,109573000.00000000000000000000,Left channel: 00fa6972
3112,109605020.00000000000000000000,Right channel: 00000000
3113,109637020.00000000000000000000,Left channel: 00fe91bf
3114,109669020.00000000000000000000,Right channel: 00000000
3115,109701020.00000000000000000000,Left channel: 00017638
3116,109733040.00000000000000000000,Right channel: 00000000
3117,109765040.00000000000000000000,Left channel: 0000beb5
3118,109797040.00000000000000000000,Right channel: 00000000
3119,109829040.00000000000000000000,Left channel: 00003b05
3120,109861040.00000000000000000000,Right channel: 00000000
3121,109893060.00000000000000000000,Left channel: 00ff7190
3122,109925060.00000000000000000000,Right channel: 00000000
3123,109957060.00000000000000000000,Left channel: 000097f1
3124,109989060.00000000000000000000,Right channel: 00000000
3125,110021080.00000000000000000000,Left channel: 00031df6
3126,110053080.00000000000000000000,Right channel: 00000000
3127,110085080.00000000000000000000,Left channel: 0000faf1
3128,110117080.00000000000000000000,Right channel: 00000000
3129,110149100.00000000000000000000,Left channel: 00014b41
3130,110181100.00000000000000000000,Right channel: 00000000
3131,110213100.00000000000000000000,Left channel: 00025bce
3132,110245100.00000000000000000000,Right channel: 00000000
3133,110277120.00000000000000000000,Left channel: 00fec400
3134,110309120.00000000000000000000,Right channel: 00000000
3135,110341120.00000000000000000000,Left channel: 00fec663
3136,110373120.00000000000000000000,Right channel: 00000000
3137,110405120.00000000000000000000,Left channel: 00fe8ea0
3138,110437140.00000000000000000000,Right channel: 00000000
3139,110469140.00000000000000000000,Left channel: 00fdb8c1
3140,110501140.00000000000000000000,Right channel: 00000000
3141,110533140.00000000000000000000,Left channel: 00fda321
3142,110565160.00000000000000000000,Right channel: 00000000
3143,110597160.00000000000000000000,Left channel: 00fdd8d8
3144,110629160.00000000000000000000,Right channel: 00000000
3145,110661160.00000000000000000000,Left channel: 0000e53e
3146,110693180.00000000000000000000,Right channel: 00000000
3147,110725180.00000000000000000000,Left channel: 0001edce
3148,110757180.00000000000000000000,Right channel: 00000000
3149,110789180.00000000000000000000,Left channel: 00022dae
3150,110821200.00000000000000000000,Right channel: 00000000
3151,110853200.00000000000000000000,Left channel: 0002bc08
3152,110885200.00000000000000000000,Right channel: 00000000
3153,110917200.00000000000000000000,Left channel: 00031994
3154,110949200.00000000000000000000,Right channel: 00000000
3155,110981220.00000000000000000000,Left channel: 0001734e
3156,111013220.00000000000000000000,Right channel: 00000000
3157,111045220.00000000000000000000,Left channel: 00ff73da
3158,111077220.00000000000000000000,Right channel: 00000000
3159,111109240.00000000000000000000,Left channel: 0000dd10
3160,111141240.00000000000000000000,Right channel: 00000000
3161,111173240.00000000000000000000,Left channel: 0001dc27
3162,111205240.00000000000000000000,Right channel: 00000000
3163,111237260.00000000000000000000,Left channel: 00009687
3164,111269260.00000000000000000000,Right channel: 00000000
3165,111301260.00000000000000000000,Left channel: 00fdd57c
3166,111333260.00000000000000000000,Right channel: 00000000
3167,111365280.00000000000000000000,Left channel: 00fd2e64
3168,111397280.00000000000000000000,Right channel: 00000000
3169,111429280.00000000000000000000,Left channel: 00fed2ef
3170,111461280.00000000000000000000,Right channel: 00000000
3171,111493280.00000000000000000000,Left channel: 00ff3b12
3172,111525300.00000000000000000000,Right channel: 00000000
3173,111557300.00000000000000000000,Left channel: 00014f90
3174,111589300.00000000000000000000,Right channel: 00000000
3175,111621300.00000000000000000000,Left channel: 00002a97
3176,111653320.00000000000000000000,Right channel: 00000000
3177,111685320.00000000000000000000,Left channel: 00ffa468
3178,111717320.00000000000000000000,Right channel: 00000000
3179,111749320.00000000000000000000,Left channel: 00034d69
3180,111781340.00000000000000000000,Right channel: 00000000
3181,111813340.00000000000000000000,Left channel: 00025406
3182,111845340.00000000000000000000,Right channel: 00000000
3183,111877340.00000000000000000000,Left channel: 00ff4f29
3184,111909360.00000000000000000000,Right channel: 00000000
3185,111941360.00000000000000000000,Left channel: 00fca360
3186,111973360.00000000000000000000,Right channel: 00000000
3187,112005360.00000000000000000000,Left channel: 00fc4ef6
3188,112037360.00000000000000000000,Right channel: 00000000
3189,112069380.00000000000000000000,Left channel: 00fe3340
3190,112101380.00000000000000000000,Right channel: 00000000
3191,112133380.00000000000000000000,Left channel: 00fde88a
3192,112165380.00000000000000000000,Right channel: 00000000
3193,112197400.00000000000000000000,Left channel: 00fccfcb
3194,112229400.00000000000000000000,Right channel: 00000000
3195,112261400.00000000000000000000,Left channel: 00fdd9e6
3196,112293400.00000000000000000000,Right channel: 00000000
3197,112325420.00000000000000000000,Left channel: 0002eb43
3198,112357420.00000000000000000000,Right channel: 00000000
3199,112389420.00000000000000000000,Left channel: 0004eb2c
3200,112421420.00000000000000000000,Right channel: 00000000
3201,112453420.00000000000000000000,Left channel: 0001156e
3202,112485440.00000000000000000000,Right channel: 00000000
3203,112517440.00000000000000000000,Left channel: 00ffe108
3204,112549440.00000000000000000000,Right channel: 00000000
3205,112581440.00000000000000000000,Left channel: 0001a755
3206,112613460.00000000000000000000,Right channel: 00000000
3207,112645460.00000000000000000000,Left channel: 00013945
3208,112677460.00000000000000000000,Right channel: 00000000
3209,112709460.00000000000000000000,Left channel: 000040a1
3210,112741480.00000000000000000000,Right channel: 00000000
3211,112773480.00000000000000000000,Left channel: 0001936f
3212,112805480.00000000000000000000,Right channel: 00000000
3213,112837480.00000000000000000000,Left channel: 000075e9
3214,112869500.00000000000000000000,Right channel: 00000000
3215,112901500.00000000000000000000,Left channel: 00fdc9d2
3216,112933500.00000000000000000000,Right channel: 00000000
3217,112965500.00000000000000000000,Left channel: 00ff4df2
3218,112997500.00000000000000000000,Right channel: 00000000
3219,113029520.00000000000000000000,Left channel: 00025733
3220,113061520.00000000000000000000,Right channel: 00000000
3221,113093520.00000000000000000000,Left channel: 000294cb
3222,113125520.00000000000000000000,Right channel: 00000000
3223,113157540.00000000000000000000,Left channel: 0000a4c0
3224,113189540.00000000000000000000,Right channel: 00000000
3225,113221540.00000000000000000000,Left channel: 0001e7c3
3226,113253540.00000000000000000000,Right channel: 00000000
3227,113285560.00000000000000000000,Left channel: 0002f636
3228,113317560.00000000000000000000,Right channel: 00000000
3229,113349560.00000000000000000000,Left channel: 0000bfc9
3230,113381560.00000000000000000000,Right channel: 00000000
3231,113413580.00000000000000000000,Left channel: 00feebc6
3232,113445580.00000000000000000000,Right channel: 00000000
3233,113477580.00000000000000000000,Left channel: 00fd9b89
3234,113509580.00000000000000000000,Right channel: 00000000
3235,113541580.00000000000000000000,Left channel: 00fb7b47
3236,113573600.00000000000000000000,Right channel: 00000000
3237,113605600.00000000000000000000,Left channel: 00fbb3f7
3238,113637600.00000000000000000000,Right channel: 00000000
3239,113669600.00000000000000000000,Left channel: 0000e066
3240,113701620.00000000000000000000,Right channel: 00000000
3241,113733620.00000000000000000000,Left channel: 0000c543
3242,113765620.00000000000000000000,Right channel: 00000000
3243,113797620.00000000000000000000,Left channel: 00fe6a45
3244,113829640.00000000000000000000,Right channel: 00000000
3245,113861640.00000000000000000000,Left channel: 0002073d
3246,113893640.00000000000000000000,Right channel: 00000000
3247,113925640.00000000000000000000,Left channel: 00029ca9
3248,113957660.00000000000000000000,Right channel: 00000000
3249,113989660.00000000000000000000,Left channel: 0003533b
3250,114021660.00000000000000000000,Right channel: 00000000
3251,114053660.00000000000000000000,Left channel: 00026bee
3252,114085660.00000000000000000000,Right channel: 00000000
3253,114117680.00000000000000000000,Left channel: 00fe0426
3254,114149680.00000000000000000000,Right channel: 00000000
3255,114181680.00000000000000000000,Left channel: 00fdcd29
3256,114213680.00000000000000000000,Right channel: 00000000
3257,114245700.00000000000000000000,Left channel: 00ff3b03
3258,114277700.00000000000000000000,Right channel: 00000000
3259,114309700.00000000000000000000,Left channel: 00fe45d0
3260,114341700.00000000000000000000,Right channel: 00000000
3261,114373720.00000000000000000000,Left channel: 00fd65cb
3262,114405720.00000000000000000000,Right channel: 00000000
3263,114437720.00000000000000000000,Left channel: 00ff2c4a
3264,114469720.00000000000000000000,Right channel: 00000000
3265,114501740.00000000000000000000,Left channel: 0001887e
3266,114533740.00000000000000000000,Right channel: 00000000
3267,114565740.00000000000000000000,Left channel: 00028cd8
3268,114597740.00000000000000000000,Right channel: 00000000
3269,114629740.00000000000000000000,Left channel: 0001f7b0
3270,114661760.00000000000000000000,Right channel: 00000000
3271,114693760.00000000000000000000,Left channel: 000300e9
3272,114725760.00000000000000000000,Right channel: 00000000
3273,114757760.00000000000000000000,Left channel: 0002b7eb
3274,114789780.00000000000000000000,Right channel: 00000000
3275,114821780.00000000000000000000,Left channel: 00ff0b04
3276,114853780.00000000000000000000,Right channel: 00000000
3277,114885780.00000000000000000000,Left channel: 00ff85d0
3278,114917800.00000000000000000000,Right channel: 00000000
3279,114949800.00000000000000000000,Left channel: 000005c0
3280,114981800.00000000000000000000,Right channel: 00000000
3281,115013800.00000000000000000000,Left channel: 00fdeb18
3282,115045820.00000000000000000000,Right channel: 00000000
3283,115077820.00000000000000000000,Left channel: 00feac78
3284,115109820.00000000000000000000,Right channel: 00000000
3285,115141820.00000000000000000000,Left channel: 00fef9c6
3286,115173820.00000000000000000000,Right channel: 00000000
3287,115205840.00000000000000000000,Left channel: 00ff8a17
3288,115237840.00000000000000000000,Right channel: 00000000
3289,115269840.00000000000000000000,Left channel: 00fe57de
3290,115301840.00000000000000000000,Right channel: 00000000
3291,115333860.00000000000000000000,Left channel: 00fdf8a4
3292,115365860.00000000000000000000,Right channel: 00000000
3293,115397860.00000000000000000000,Left channel: 00015c15
3294,115429860.00000000000000000000,Right channel: 00000000
3295,115461880.00000000000000000000,Left channel: 0001a4dc
3296,115493880.00000000000000000000,Right channel: 00000000
3297,115525880.00000000000000000000,Left channel: 000003c5
3298,115557880.00000000000000000000,Right channel: 00000000
3299,115589900.00000000000000000000,Left channel: 00003d38
3300,115621900.00000000000000000000,Right channel: 00000000
3301,115653900.00000000000000000000,Left channel: 00ff5453
3302,115685900.00000000000000000000,Right channel: 00000000
3303,115717900.00000000000000000000,Left channel: 00fd7d42
3304,115749920.00000000000000000000,Right channel: 00000000
3305,115781920.00000000000000000000,Left channel: 00fd5017
3306,115813920.00000000000000000000,Right channel: 00000000
3307,115845920.00000000000000000000,Left channel: 00fea439
3308,115877940.00000000000000000000,Right channel: 00000000
3309,115909940.00000000000000000000,Left channel: 00feff91
3310,115941940.00000000000000000000,Right channel: 00000000
3311,115973940.00000000000000000000,Left channel: 00fe6bc1
3312,116005960.00000000000000000000,Right channel: 00000000
3313,116037960.00000000000000000000,Left channel: 00fe79c8
3314,116069960.00000000000000000000,Right channel: 00000000
3315,116101960.00000000000000000000,Left channel: 0000c306
3316,116133980.00000000000000000000,Right channel: 00000000
3317,116165980.00000000000000000000,Left channel: 00023862
3318,116197980.00000000000000000000,Right channel: 00000000
3319,116229980.00000000000000000000,Left channel: 0000923f
3320,116261980.00000000000000000000,Right channel: 00000000
3321,116294000.00000000000000000000,Left channel: 00fe884f
3322,116326000.00000000000000000000,Right channel: 00000000
3323,116358000.00000000000000000000,Left channel: 0000ba7e
3324,116390000.00000000000000000000,Right channel: 00000000
3325,116422020.00000000000000000000,Left channel: 0003b189
3326,116454020.00000000000000000000,Right channel: 00000000
3327,116486020.00000000000000000000,Left channel: 0002394f
3328,116518020.00000000000000000000,Right channel: 00000000
3329,116550040.00000000000000000000,Left channel: 00018c92
3330,116582040.00000000000000000000,Right channel: 00000000
3331,116614040.00000000000000000000,Left channel: 00ff8fff
3332,116646040.00000000000000000000,Right channel: 00000000
3333,116678060.00000000000000000000,Left channel: 00ffe519
3334,116710060.00000000000000000000,Right channel: 00000000
3335,116742060.00000000000000000000,Left channel: 00016c8d
3336,116774060.00000000000000000000,Right channel: 00000000
3337,116806060.00000000000000000000,Left channel: 0001e652
3338,116838080.00000000000000000000,Right channel: 00000000
3339,116870080.00000000000000000000,Left channel: 000287f9
3340,116902080.00000000000000000000,Right channel: 00000000
3341,116934080.00000000000000000000,Left channel: 00fe946c
3342,116966100.00000000000000000000,Right channel: 00000000
3343,116998100.00000000000000000000,Left channel: 00001136
3344,117030100.00000000000000000000,Right channel: 00000000
3345,117062100.00000000000000000000,Left channel: 0002d917
3346,117094120.00000000000000000000,Right channel: 00000000
3347,117126120.00000000000000000000,Left channel: 00008903
3348,117158120.00000000000000000000,Right channel: 00000000
3349,117190120.00000000000000000000,Left channel: 0000c99c
3350,117222120.00000000000000000000,Right channel: 00000000
3351,117254140.00000000000000000000,Left channel: 00ffe025
3352,117286140.00000000000000000000,Right channel: 00000000
3353,117318140.00000000000000000000,Left channel: 000288b3
3354,117350140.00000000000000000000,Right channel: 00000000
3355,117382160.00000000000000000000,Left channel: 000086ee
3356,117414160.00000000000000000000,Right channel: 00000000
3357,117446160.00000000000000000000,Left channel: 00fd755e
3358,117478160.00000000000000000000,Right channel: 00000000
3359,117510180.00000000000000000000,Left channel: 00ff7516
3360,117542180.00000000000000000000,Right channel: 00000000
3361,117574180.00000000000000000000,Left channel: 00fdc964
3362,117606180.00000000000000000000,Right channel: 00000000
3363,117638200.00000000000000000000,Left channel: 00003728
3364,117670200.00000000000000000000,Right channel: 00000000
3365,117702200.00000000000000000000,Left channel: 0001670e
3366,117734200.00000000000000000000,Right channel: 00000000
3367,117766200.00000000000000000000,Left channel: 00009d27
3368,117798220.00000000000000000000,Right channel: 00000000
3369,117830220.00000000000000000000,Left channel: 00ff54f3
3370,117862220.00000000000000000000,Right channel: 00000000
3371,117894220.00000000000000000000,Left channel: 00fceeac
3372,117926240.00000000000000000000,Right channel: 00000000
3373,117958240.00000000000000000000,Left channel: 00fe3f16
3374,117990240.00000000000000000000,Right channel: 00000000
3375,118022240.00000000000000000000,Left channel: 00fff59e
3376,118054260.00000000000000000000,Right channel: 00000000
3377,118086260.00000000000000000000,Left channel: 00ffd415
3378,118118260.00000000000000000000,Right channel: 00000000
3379,118150260.00000000000000000000,Left channel: 00fe4432
3380,118182280.00000000000000000000,Right channel: 00000000
3381,118214280.00000000000000000000,Left channel: 00ffa1b9
3382,118246280.00000000000000000000,Right channel: 00000000
3383,118278280.00000000000000000000,Left channel: 00007a32
3384,118310280.00000000000000000000,Right channel: 00000000
3385,118342300.00000000000000000000,Left channel: 00ff3d4c
3386,118374300.00000000000000000000,Right channel: 00000000
3387,118406300.00000000000000000000,Left channel: 000047c3
3388,118438300.00000000000000000000,Right channel: 00000000
3389,118470320.00000000000000000000,Left channel: 0000cc32
3390,118502320.00000000000000000000,Right channel: 00000000
3391,118534320.00000000000000000000,Left channel: 00009fa3
3392,118566320.00000000000000000000,Right channel: 00000000
3393,118598340.00000000000000000000,Left channel: 00fdbeec
3394,118630340.00000000000000000000,Right channel: 00000000
3395,118662340.00000000000000000000,Left channel: 00ffc9a0
3396,118694340.00000000000000000000,Right channel: 00000000
3397,118726360.00000000000000000000,Left channel: 00044b07
3398,118758360.00000000000000000000,Right channel: 00000000
3399,118790360.00000000000000000000,Left channel: 00018ff0
3400,118822360.00000000000000000000,Right channel: 00000000
3401,118854360.00000000000000000000,Left channel: 00fe901f
3402,118886380.00000000000000000000,Right channel: 00000000
3403,118918380.00000000000000000000,Left channel: 00ff0b94
3404,118950380.00000000000000000000,Right channel: 00000000
3405,118982380.00000000000000000000,Left channel: 00009f4a
3406,119014400.00000000000000000000,Right channel: 00000000
3407,119046400.00000000000000000000,Left channel: 0001d20b
3408,119078400.00000000000000000000,Right channel: 00000000
3409,119110400.00000000000000000000,Left channel: 0000c19b
3410,119142420.00000000000000000000,Right channel: 00000000
3411,119174420.00000000000000000000,Left channel: 00ff02ce
3412,119206420.00000000000000000000,Right channel: 00000000
3413,119238420.00000000000000000000,Left channel: 00ff4f7d
3414,119270440.00000000000000000000,Right channel: 00000000
3415,119302440.00000000000000000000,Left channel: 00ffa91e
