Id,Time[ns],I²S
56,11797600.00000000000000000000,Right channel: 00000000
57,11829600.00000000000000000000,Left channel: 00fffe8b
58,11861600.00000000000000000000,Right channel: 00000000
59,11893620.00000000000000000000,Left channel: 00004040
60,11925620.00000000000000000000,Right channel: 00000000
61,11957620.00000000000000000000,Left channel: 00ff81e5
62,11989620.00000000000000000000,Right channel: 00000000
63,12021640.00000000000000000000,Left channel: 0000cd25
64,12053640.00000000000000000000,Right channel: 00000000
65,12085640.00000000000000000000,Left channel: 00fedfdf
66,12117640.00000000000000000000,Right channel: 00000000
67,12149660.00000000000000000000,Left channel: 00ffc21c
68,12181660.00000000000000000000,Right channel: 00000000
69,12213660.00000000000000000000,Left channel: 00001424
70,12245660.00000000000000000000,Right channel: 00000000
71,12277680.00000000000000000000,Left channel: 00ffc12b
72,12309680.00000000000000000000,Right channel: 00000000
73,12341680.00000000000000000000,Left channel: 00ff26f2
74,12373680.00000000000000000000,Right channel: 00000000
75,12405680.00000000000000000000,Left channel: 0001d3b2
76,12437700.00000000000000000000,Right channel: 00000000
77,12469700.00000000000000000000,Left channel: 00fd55ae
78,12501700.00000000000000000000,Right channel: 00000000
79,12533700.00000000000000000000,Left channel: 000a3b68
80,12565720.00000000000000000000,Right channel: 00000000
81,12597720.00000000000000000000,Left channel: 00f97d7d
82,12629720.00000000000000000000,Right channel: 00000000
83,12661720.00000000000000000000,Left channel: 00d73ee2
84,12693740.00000000000000000000,Right channel: 00000000
85,12725740.00000000000000000000,Left channel: 00e7528f
86,12757740.00000000000000000000,Right channel: 00000000
87,12789740.00000000000000000000,Left channel: 0012f76f
88,12821760.00000000000000000000,Right channel: 00000000
89,12853760.00000000000000000000,Left channel: 002097c5
90,12885760.00000000000000000000,Right channel: 00000000
91,12917760.00000000000000000000,Left channel: 0009a499
92,12949760.00000000000000000000,Right channel: 00000000
93,12981780.00000000000000000000,Left channel: 0000ba88
94,13013780.00000000000000000000,Right channel: 00000000
95,13045780.00000000000000000000,Left channel: 00251221
96,13077780.00000000000000000000,Right channel: 00000000
97,13109800.00000000000000000000,Left channel: 0037f14b
98,13141800.00000000000000000000,Right channel: 00000000
99,13173800.00000000000000000000,Left channel: 00136182
100,13205800.00000000000000000000,Right channel: 00000000
101,13237820.00000000000000000000,Left channel: 00e6a79f
102,13269820.00000000000000000000,Right channel: 00000000
103,13301820.00000000000000000000,Left channel: 00dd3697
104,13333820.00000000000000000000,Right channel: 00000000
105,13365840.00000000000000000000,Left channel: 00eec9fb
106,13397840.00000000000000000000,Right channel: 00000000
107,13429840.00000000000000000000,Left channel: 00f919ad
108,13461840.00000000000000000000,Right channel: 00000000
109,13493840.00000000000000000000,Left channel: 00c935b3
110,13525860.00000000000000000000,Right channel: 00000000
111,13557860.00000000000000000000,Left channel: 00baf02f
112,13589860.00000000000000000000,Right channel: 00000000
113,13621860.00000000000000000000,Left channel: 002fbe99
114,13653880.00000000000000000000,Right channel: 00000000
115,13685880.00000000000000000000,Left channel: 0057ead9
116,13717880.00000000000000000000,Right channel: 00000000
117,13749880.00000000000000000000,Left channel: 0025f7f6
118,13781900.00000000000000000000,Right channel: 00000000
119,13813900.00000000000000000000,Left channel: 0001b85e
120,13845900.00000000000000000000,Right channel: 00000000
121,13877900.00000000000000000000,Left channel: 00153b5e
122,13909920.00000000000000000000,Right channel: 00000000
123,13941920.00000000000000000000,Left channel: 001dec93
124,13973920.00000000000000000000,Right channel: 00000000
125,14005920.00000000000000000000,Left channel: 00fe4a0e
126,14037920.00000000000000000000,Right channel: 00000000
127,14069940.00000000000000000000,Left channel: 00e4a5ce
128,14101940.00000000000000000000,Right channel: 00000000
129,14133940.00000000000000000000,Left channel: 00dd3c71
130,14165940.00000000000000000000,Right channel: 00000000
131,14197960.00000000000000000000,Left channel: 00d2457e
132,14229960.00000000000000000000,Right channel: 00000000
133,14261960.00000000000000000000,Left channel: 00dd56b0
134,14293960.00000000000000000000,Right channel: 00000000
135,14325980.00000000000000000000,Left channel: 00f0681c
136,14357980.00000000000000000000,Right channel: 00000000
137,14389980.00000000000000000000,Left channel: 00f6f48b
138,14421980.00000000000000000000,Right channel: 00000000
139,14454000.00000000000000000000,Left channel: 000076bf
140,14486000.00000000000000000000,Right channel: 00000000
141,14518000.00000000000000000000,Left channel: 0016c81c
142,14550000.00000000000000000000,Right channel: 00000000
143,14582000.00000000000000000000,Left channel: 00249e9d
144,14614020.00000000000000000000,Right channel: 00000000
145,14646020.00000000000000000000,Left channel: 001c084c
146,14678020.00000000000000000000,Right channel: 00000000
147,14710020.00000000000000000000,Left channel: 00034545
148,14742040.00000000000000000000,Right channel: 00000000
149,14774040.00000000000000000000,Left channel: 00f6dded
150,14806040.00000000000000000000,Right channel: 00000000
151,14838040.00000000000000000000,Left channel: 00ea1d5e
152,14870060.00000000000000000000,Right channel: 00000000
153,14902060.00000000000000000000,Left channel: 00e16c7a
154,14934060.00000000000000000000,Right channel: 00000000
155,14966060.00000000000000000000,Left channel: 00ef4306
156,14998080.00000000000000000000,Right channel: 00000000
157,15030080.00000000000000000000,Left channel: 00f1a166
158,15062080.00000000000000000000,Right channel: 00000000
159,15094080.00000000000000000000,Left channel: 00f90a08
160,15126080.00000000000000000000,Right channel: 00000000
161,15158100.00000000000000000000,Left channel: 00111a79
162,15190100.00000000000000000000,Right channel: 00000000
163,15222100.00000000000000000000,Left channel: 0022e8b1
164,15254100.00000000000000000000,Right channel: 00000000
165,15286120.00000000000000000000,Left channel: 001e4821
166,15318120.00000000000000000000,Right channel: 00000000
167,15350120.00000000000000000000,Left channel: 0006a77c
168,15382120.00000000000000000000,Right channel: 00000000
169,15414140.00000000000000000000,Left channel: 00f6cbae
170,15446140.00000000000000000000,Right channel: 00000000
171,15478140.00000000000000000000,Left channel: 00fd0aca
172,15510140.00000000000000000000,Right channel: 00000000
173,15542140.00000000000000000000,Left channel: 00041f72
174,15574160.00000000000000000000,Right channel: 00000000
175,15606160.00000000000000000000,Left channel: 00fcf4c6
176,15638160.00000000000000000000,Right channel: 00000000
177,15670160.00000000000000000000,Left channel: 00ee8bed
178,15702180.00000000000000000000,Right channel: 00000000
179,15734180.00000000000000000000,Left channel: 00f3d62c
180,15766180.00000000000000000000,Right channel: 00000000
181,15798180.00000000000000000000,Left channel: 0005a883
182,15830200.00000000000000000000,Right channel: 00000000
183,15862200.00000000000000000000,Left channel: 00124420
184,15894200.00000000000000000000,Right channel: 00000000
185,15926200.00000000000000000000,Left channel: 0012648d
186,15958220.00000000000000000000,Right channel: 00000000
187,15990220.00000000000000000000,Left channel: 00155536
188,16022220.00000000000000000000,Right channel: 00000000
189,16054220.00000000000000000000,Left channel: 000ec2c2
190,16086220.00000000000000000000,Right channel: 00000000
191,16118240.00000000000000000000,Left channel: 00fc0e15
192,16150240.00000000000000000000,Right channel: 00000000
193,16182240.00000000000000000000,Left channel: 00f69409
194,16214240.00000000000000000000,Right channel: 00000000
195,16246260.00000000000000000000,Left channel: 00fce448
196,16278260.00000000000000000000,Right channel: 00000000
197,16310260.00000000000000000000,Left channel: 00fc7720
198,16342260.00000000000000000000,Right channel: 00000000
199,16374280.00000000000000000000,Left channel: 00f29902
200,16406280.00000000000000000000,Right channel: 00000000
201,16438280.00000000000000000000,Left channel: 00f3cdab
202,16470280.00000000000000000000,Right channel: 00000000
203,16502300.00000000000000000000,Left channel: 0008e3dc
204,16534300.00000000000000000000,Right channel: 00000000
205,16566300.00000000000000000000,Left channel: 000c60d2
206,16598300.00000000000000000000,Right channel: 00000000
207,16630300.00000000000000000000,Left channel: 0002112d
208,16662320.00000000000000000000,Right channel: 00000000
209,16694320.00000000000000000000,Left channel: 00051d7e
210,16726320.00000000000000000000,Right channel: 00000000
211,16758320.00000000000000000000,Left channel: 000bb10b
212,16790340.00000000000000000000,Right channel: 00000000
213,16822340.00000000000000000000,Left channel: 0007c66c
214,16854340.00000000000000000000,Right channel: 00000000
215,16886340.00000000000000000000,Left channel: 00fc82cd
216,16918360.00000000000000000000,Right channel: 00000000
217,16950360.00000000000000000000,Left channel: 00f15fd0
218,16982360.00000000000000000000,Right channel: 00000000
219,17014360.00000000000000000000,Left channel: 00f36010
220,17046380.00000000000000000000,Right channel: 00000000
221,17078380.00000000000000000000,Left channel: 00028d11
222,17110380.00000000000000000000,Right channel: 00000000
223,17142380.00000000000000000000,Left channel: 00035b54
224,17174380.00000000000000000000,Right channel: 00000000
225,17206400.00000000000000000000,Left channel: 00fad3f3
226,17238400.00000000000000000000,Right channel: 00000000
227,17270400.00000000000000000000,Left channel: 00ff8393
228,17302400.00000000000000000000,Right channel: 00000000
229,17334420.00000000000000000000,Left channel: 00079cf9
230,17366420.00000000000000000000,Right channel: 00000000
231,17398420.00000000000000000000,Left channel: 000a4ce3
232,17430420.00000000000000000000,Right channel: 00000000
233,17462440.00000000000000000000,Left channel: 00ffe062
234,17494440.00000000000000000000,Right channel: 00000000
235,17526440.00000000000000000000,Left channel: 00fcc51c
236,17558440.00000000000000000000,Right channel: 00000000
237,17590460.00000000000000000000,Left channel: 00fd7cbf
238,17622460.00000000000000000000,Right channel: 00000000
239,17654460.00000000000000000000,Left channel: 00f8bbec
240,17686460.00000000000000000000,Right channel: 00000000
241,17718460.00000000000000000000,Left channel: 00f61c17
242,17750480.00000000000000000000,Right channel: 00000000
243,17782480.00000000000000000000,Left channel: 00f9c70e
244,17814480.00000000000000000000,Right channel: 00000000
245,17846480.00000000000000000000,Left channel: 00ff5e9f
246,17878500.00000000000000000000,Right channel: 00000000
247,17910500.00000000000000000000,Left channel: 00ff17e4
248,17942500.00000000000000000000,Right channel: 00000000
249,17974500.00000000000000000000,Left channel: 00ff9e2c
250,18006520.00000000000000000000,Right channel: 00000000
251,18038520.00000000000000000000,Left channel: 0001be63
252,18070520.00000000000000000000,Right channel: 00000000
253,18102520.00000000000000000000,Left channel: 000428f5
254,18134540.00000000000000000000,Right channel: 00000000
255,18166540.00000000000000000000,Left channel: 00050e13
256,18198540.00000000000000000000,Right channel: 00000000
257,18230540.00000000000000000000,Left channel: 00028a5b
258,18262540.00000000000000000000,Right channel: 00000000
259,18294560.00000000000000000000,Left channel: 00fecc6e
260,18326560.00000000000000000000,Right channel: 00000000
261,18358560.00000000000000000000,Left channel: 00fb07c9
262,18390560.00000000000000000000,Right channel: 00000000
263,18422580.00000000000000000000,Left channel: 00f89d58
264,18454580.00000000000000000000,Right channel: 00000000
265,18486580.00000000000000000000,Left channel: 00f92c88
266,18518580.00000000000000000000,Right channel: 00000000
267,18550600.00000000000000000000,Left channel: 00f7c69c
268,18582600.00000000000000000000,Right channel: 00000000
269,18614600.00000000000000000000,Left channel: 00fc2d6b
270,18646600.00000000000000000000,Right channel: 00000000
271,18678620.00000000000000000000,Left channel: 0003239e
272,18710620.00000000000000000000,Right channel: 00000000
273,18742620.00000000000000000000,Left channel: 00063cfe
274,18774620.00000000000000000000,Right channel: 00000000
275,18806620.00000000000000000000,Left channel: 0006363d
276,18838640.00000000000000000000,Right channel: 00000000
277,18870640.00000000000000000000,Left channel: 00075b7e
278,18902640.00000000000000000000,Right channel: 00000000
279,18934640.00000000000000000000,Left channel: 00058562
280,18966660.00000000000000000000,Right channel: 00000000
281,18998660.00000000000000000000,Left channel: 00007413
282,19030660.00000000000000000000,Right channel: 00000000
283,19062660.00000000000000000000,Left channel: 00fddf4e
284,19094680.00000000000000000000,Right channel: 00000000
285,19126680.00000000000000000000,Left channel: 0000eaa4
286,19158680.00000000000000000000,Right channel: 00000000
287,19190680.00000000000000000000,Left channel: 0002a735
288,19222700.00000000000000000000,Right channel: 00000000
289,19254700.00000000000000000000,Left channel: 00fe609a
290,19286700.00000000000000000000,Right channel: 00000000
291,19318700.00000000000000000000,Left channel: 00fc4dcc
292,19350700.00000000000000000000,Right channel: 00000000
293,19382720.00000000000000000000,Left channel: 0001846f
294,19414720.00000000000000000000,Right channel: 00000000
295,19446720.00000000000000000000,Left channel: 000306f8
296,19478720.00000000000000000000,Right channel: 00000000
297,19510740.00000000000000000000,Left channel: 00006a32
298,19542740.00000000000000000000,Right channel: 00000000
299,19574740.00000000000000000000,Left channel: 00ffe9ea
300,19606740.00000000000000000000,Right channel: 00000000
301,19638760.00000000000000000000,Left channel: 00ff29e2
302,19670760.00000000000000000000,Right channel: 00000000
303,19702760.00000000000000000000,Left channel: 00008fb1
304,19734760.00000000000000000000,Right channel: 00000000
305,19766780.00000000000000000000,Left channel: 0000218d
306,19798780.00000000000000000000,Right channel: 00000000
307,19830780.00000000000000000000,Left channel: 00fe8717
308,19862780.00000000000000000000,Right channel: 00000000
309,19894780.00000000000000000000,Left channel: 00fdfeaa
310,19926800.00000000000000000000,Right channel: 00000000
311,19958800.00000000000000000000,Left channel: 00fe2ca5
312,19990800.00000000000000000000,Right channel: 00000000
313,20022800.00000000000000000000,Left channel: 0002a4ef
314,20054820.00000000000000000000,Right channel: 00000000
315,20086820.00000000000000000000,Left channel: 0002f79e
316,20118820.00000000000000000000,Right channel: 00000000
317,20150820.00000000000000000000,Left channel: 00fdd544
318,20182840.00000000000000000000,Right channel: 00000000
319,20214840.00000000000000000000,Left channel: 00fc87d9
320,20246840.00000000000000000000,Right channel: 00000000
321,20278840.00000000000000000000,Left channel: 00fd566f
322,20310860.00000000000000000000,Right channel: 00000000
323,20342860.00000000000000000000,Left channel: 0000ccef
324,20374860.00000000000000000000,Right channel: 00000000
325,20406860.00000000000000000000,Left channel: 00022f88
326,20438860.00000000000000000000,Right channel: 00000000
327,20470880.00000000000000000000,Left channel: 0000dd9f
328,20502880.00000000000000000000,Right channel: 00000000
329,20534880.00000000000000000000,Left channel: 00011114
330,20566880.00000000000000000000,Right channel: 00000000
331,20598900.00000000000000000000,Left channel: 0000d9ab
332,20630900.00000000000000000000,Right channel: 00000000
333,20662900.00000000000000000000,Left channel: 00012890
334,20694900.00000000000000000000,Right channel: 00000000
335,20726920.00000000000000000000,Left channel: 00029d1f
336,20758920.00000000000000000000,Right channel: 00000000
337,20790920.00000000000000000000,Left channel: 000296ae
338,20822920.00000000000000000000,Right channel: 00000000
339,20854920.00000000000000000000,Left channel: 00ff37c5
340,20886940.00000000000000000000,Right channel: 00000000
341,20918940.00000000000000000000,Left channel: 00fb2eca
342,20950940.00000000000000000000,Right channel: 00000000
343,20982940.00000000000000000000,Left channel: 00fd28e7
344,21014960.00000000000000000000,Right channel: 00000000
345,21046960.00000000000000000000,Left channel: 00ff419f
346,21078960.00000000000000000000,Right channel: 00000000
347,21110960.00000000000000000000,Left channel: 00fbf78c
348,21142980.00000000000000000000,Right channel: 00000000
349,21174980.00000000000000000000,Left channel: 00fb79aa
350,21206980.00000000000000000000,Right channel: 00000000
351,21238980.00000000000000000000,Left channel: 00ffbafe
352,21271000.00000000000000000000,Right channel: 00000000
353,21303000.00000000000000000000,Left channel: 00060d62
354,21335000.00000000000000000000,Right channel: 00000000
355,21367000.00000000000000000000,Left channel: 0006551c
356,21399000.00000000000000000000,Right channel: 00000000
357,21431020.00000000000000000000,Left channel: 00008af8
358,21463020.00000000000000000000,Right channel: 00000000
359,21495020.00000000000000000000,Left channel: 00fd01bb
360,21527020.00000000000000000000,Right channel: 00000000
361,21559040.00000000000000000000,Left channel: 00fd34ee
362,21591040.00000000000000000000,Right channel: 00000000
363,21623040.00000000000000000000,Left channel: 000177cc
364,21655040.00000000000000000000,Right channel: 00000000
365,21687060.00000000000000000000,Left channel: 00ffe8f4
366,21719060.00000000000000000000,Right channel: 00000000
367,21751060.00000000000000000000,Left channel: 00f9fa71
368,21783060.00000000000000000000,Right channel: 00000000
369,21815080.00000000000000000000,Left channel: 00fb2221
370,21847080.00000000000000000000,Right channel: 00000000
371,21879080.00000000000000000000,Left channel: 00000908
372,21911080.00000000000000000000,Right channel: 00000000
373,21943080.00000000000000000000,Left channel: 00031103
374,21975100.00000000000000000000,Right channel: 00000000
375,22007100.00000000000000000000,Left channel: 00030b27
376,22039100.00000000000000000000,Right channel: 00000000
377,22071100.00000000000000000000,Left channel: 00007c50
378,22103120.00000000000000000000,Right channel: 00000000
379,22135120.00000000000000000000,Left channel: 00000075
380,22167120.00000000000000000000,Right channel: 00000000
381,22199120.00000000000000000000,Left channel: 00fe8ed8
382,22231140.00000000000000000000,Right channel: 00000000
383,22263140.00000000000000000000,Left channel: 000021c3
384,22295140.00000000000000000000,Right channel: 00000000
385,22327140.00000000000000000000,Left channel: 00fecee7
386,22359160.00000000000000000000,Right channel: 00000000
387,22391160.00000000000000000000,Left channel: 00fd2e91
388,22423160.00000000000000000000,Right channel: 00000000
389,22455160.00000000000000000000,Left channel: 00fe8ae1
390,22487160.00000000000000000000,Right channel: 00000000
391,22519180.00000000000000000000,Left channel: 00fd1308
392,22551180.00000000000000000000,Right channel: 00000000
393,22583180.00000000000000000000,Left channel: 00004ccc
394,22615180.00000000000000000000,Right channel: 00000000
395,22647200.00000000000000000000,Left channel: 0003272c
396,22679200.00000000000000000000,Right channel: 00000000
397,22711200.00000000000000000000,Left channel: 00ffb8cb
398,22743200.00000000000000000000,Right channel: 00000000
399,22775220.00000000000000000000,Left channel: 00ff988b
400,22807220.00000000000000000000,Right channel: 00000000
401,22839220.00000000000000000000,Left channel: 00ff348a
402,22871220.00000000000000000000,Right channel: 00000000
403,22903240.00000000000000000000,Left channel: 00000f3f
404,22935240.00000000000000000000,Right channel: 00000000
405,22967240.00000000000000000000,Left channel: 00ff9146
406,22999240.00000000000000000000,Right channel: 00000000
407,23031240.00000000000000000000,Left channel: 00fc6f75
408,23063260.00000000000000000000,Right channel: 00000000
409,23095260.00000000000000000000,Left channel: 00ff84fc
410,23127260.00000000000000000000,Right channel: 00000000
411,23159260.00000000000000000000,Left channel: 0003c097
412,23191280.00000000000000000000,Right channel: 00000000
413,23223280.00000000000000000000,Left channel: 00034707
414,23255280.00000000000000000000,Right channel: 00000000
415,23287280.00000000000000000000,Left channel: 00feffd0
416,23319300.00000000000000000000,Right channel: 00000000
417,23351300.00000000000000000000,Left channel: 00ff20fa
418,23383300.00000000000000000000,Right channel: 00000000
419,23415300.00000000000000000000,Left channel: 000383ca
420,23447320.00000000000000000000,Right channel: 00000000
421,23479320.00000000000000000000,Left channel: 0004f538
422,23511320.00000000000000000000,Right channel: 00000000
423,23543320.00000000000000000000,Left channel: 0001f5d3
424,23575320.00000000000000000000,Right channel: 00000000
425,23607340.00000000000000000000,Left channel: 00fdefa4
426,23639340.00000000000000000000,Right channel: 00000000
427,23671340.00000000000000000000,Left channel: 00fc40bd
428,23703340.00000000000000000000,Right channel: 00000000
429,23735360.00000000000000000000,Left channel: 00fd0c8d
430,23767360.00000000000000000000,Right channel: 00000000
431,23799360.00000000000000000000,Left channel: 00fee333
432,23831360.00000000000000000000,Right channel: 00000000
433,23863380.00000000000000000000,Left channel: 000102f3
434,23895380.00000000000000000000,Right channel: 00000000
435,23927380.00000000000000000000,Left channel: 00ff988f
436,23959380.00000000000000000000,Right channel: 00000000
437,23991400.00000000000000000000,Left channel: 0002047e
438,24023400.00000000000000000000,Right channel: 00000000
439,24055400.00000000000000000000,Left channel: 00039c29
440,24087400.00000000000000000000,Right channel: 00000000
441,24119400.00000000000000000000,Left channel: 00008518
442,24151420.00000000000000000000,Right channel: 00000000
443,24183420.00000000000000000000,Left channel: 00fe690c
444,24215420.00000000000000000000,Right channel: 00000000
445,24247420.00000000000000000000,Left channel: 00ffbefe
446,24279440.00000000000000000000,Right channel: 00000000
447,24311440.00000000000000000000,Left channel: 00013862
448,24343440.00000000000000000000,Right channel: 00000000
449,24375440.00000000000000000000,Left channel: 00ffc827
450,24407460.00000000000000000000,Right channel: 00000000
451,24439460.00000000000000000000,Left channel: 00fc7af8
452,24471460.00000000000000000000,Right channel: 00000000
453,24503460.00000000000000000000,Left channel: 00fbbe8b
454,24535480.00000000000000000000,Right channel: 00000000
455,24567480.00000000000000000000,Left channel: 00fcb61b
456,24599480.00000000000000000000,Right channel: 00000000
457,24631480.00000000000000000000,Left channel: 00fe0cf4
458,24663480.00000000000000000000,Right channel: 00000000
459,24695500.00000000000000000000,Left channel: 00fdd552
460,24727500.00000000000000000000,Right channel: 00000000
461,24759500.00000000000000000000,Left channel: 00fcc5ee
462,24791500.00000000000000000000,Right channel: 00000000
463,24823520.00000000000000000000,Left channel: 00ffa2e9
464,24855520.00000000000000000000,Right channel: 00000000
465,24887520.00000000000000000000,Left channel: 0002cab1
466,24919520.00000000000000000000,Right channel: 00000000
467,24951540.00000000000000000000,Left channel: 00002483
468,24983540.00000000000000000000,Right channel: 00000000
469,25015540.00000000000000000000,Left channel: 00009715
470,25047540.00000000000000000000,Right channel: 00000000
471,25079560.00000000000000000000,Left channel: 00015877
472,25111560.00000000000000000000,Right channel: 00000000
473,25143560.00000000000000000000,Left channel: 000067ba
474,25175560.00000000000000000000,Right channel: 00000000
475,25207560.00000000000000000000,Left channel: 00fec4a4
476,25239580.00000000000000000000,Right channel: 00000000
477,25271580.00000000000000000000,Left channel: 00fccbbe
478,25303580.00000000000000000000,Right channel: 00000000
479,25335580.00000000000000000000,Left channel: 00ff29f6
480,25367600.00000000000000000000,Right channel: 00000000
481,25399600.00000000000000000000,Left channel: 00ff030f
482,25431600.00000000000000000000,Right channel: 00000000
483,25463600.00000000000000000000,Left channel: 00009a83
484,25495620.00000000000000000000,Right channel: 00000000
485,25527620.00000000000000000000,Left channel: 00017325
486,25559620.00000000000000000000,Right channel: 00000000
487,25591620.00000000000000000000,Left channel: 00ff144e
488,25623640.00000000000000000000,Right channel: 00000000
489,25655640.00000000000000000000,Left channel: 00ff2069
490,25687640.00000000000000000000,Right channel: 00000000
491,25719640.00000000000000000000,Left channel: 0000237c
492,25751640.00000000000000000000,Right channel: 00000000
493,25783660.00000000000000000000,Left channel: 0003be4d
494,25815660.00000000000000000000,Right channel: 00000000
495,25847660.00000000000000000000,Left channel: 0003f222
496,25879660.00000000000000000000,Right channel: 00000000
497,25911680.00000000000000000000,Left channel: 00002758
498,25943680.00000000000000000000,Right channel: 00000000
499,25975680.00000000000000000000,Left channel: 00fcd1a5
500,26007680.00000000000000000000,Right channel: 00000000
501,26039700.00000000000000000000,Left channel: 00fcfe6e
502,26071700.00000000000000000000,Right channel: 00000000
503,26103700.00000000000000000000,Left channel: 00ff07d6
504,26135700.00000000000000000000,Right channel: 00000000
505,26167700.00000000000000000000,Left channel: 00fff591
506,26199720.00000000000000000000,Right channel: 00000000
507,26231720.00000000000000000000,Left channel: 00006b5a
508,26263720.00000000000000000000,Right channel: 00000000
509,26295720.00000000000000000000,Left channel: 00ff7a73
510,26327740.00000000000000000000,Right channel: 00000000
511,26359740.00000000000000000000,Left channel: 00006050
512,26391740.00000000000000000000,Right channel: 00000000
513,26423740.00000000000000000000,Left channel: 00ffc8fd
514,26455760.00000000000000000000,Right channel: 00000000
515,26487760.00000000000000000000,Left channel: 00fffb53
516,26519760.00000000000000000000,Right channel: 00000000
517,26551760.00000000000000000000,Left channel: 000261f6
518,26583780.00000000000000000000,Right channel: 00000000
519,26615780.00000000000000000000,Left channel: 0001e00a
520,26647780.00000000000000000000,Right channel: 00000000
521,26679780.00000000000000000000,Left channel: 00fee94c
522,26711780.00000000000000000000,Right channel: 00000000
523,26743800.00000000000000000000,Left channel: 00fd7a54
524,26775800.00000000000000000000,Right channel: 00000000
525,26807800.00000000000000000000,Left channel: 00fcc530
526,26839800.00000000000000000000,Right channel: 00000000
527,26871820.00000000000000000000,Left channel: 00fad8bf
528,26903820.00000000000000000000,Right channel: 00000000
529,26935820.00000000000000000000,Left channel: 00fe31d8
530,26967820.00000000000000000000,Right channel: 00000000
531,26999840.00000000000000000000,Left channel: 0000eb1b
532,27031840.00000000000000000000,Right channel: 00000000
533,27063840.00000000000000000000,Left channel: 0000ee89
534,27095840.00000000000000000000,Right channel: 00000000
535,27127860.00000000000000000000,Left channel: 00039545
536,27159860.00000000000000000000,Right channel: 00000000
537,27191860.00000000000000000000,Left channel: 0000a35b
538,27223860.00000000000000000000,Right channel: 00000000
539,27255860.00000000000000000000,Left channel: 000076f9
540,27287880.00000000000000000000,Right channel: 00000000
541,27319880.00000000000000000000,Left channel: 0002cc45
542,27351880.00000000000000000000,Right channel: 00000000
543,27383880.00000000000000000000,Left channel: 0003f8ca
544,27415900.00000000000000000000,Right channel: 00000000
545,27447900.00000000000000000000,Left channel: 0000b68e
546,27479900.00000000000000000000,Right channel: 00000000
547,27511900.00000000000000000000,Left channel: 00fd7186
548,27543920.00000000000000000000,Right channel: 00000000
549,27575920.00000000000000000000,Left channel: 00002197
550,27607920.00000000000000000000,Right channel: 00000000
551,27639920.00000000000000000000,Left channel: 00fe4392
552,27671940.00000000000000000000,Right channel: 00000000
553,27703940.00000000000000000000,Left channel: 00feccc2
554,27735940.00000000000000000000,Right channel: 00000000
555,27767940.00000000000000000000,Left channel: 000280b5
556,27799940.00000000000000000000,Right channel: 00000000
557,27831960.00000000000000000000,Left channel: 0000f2b0
558,27863960.00000000000000000000,Right channel: 00000000
