Id,Time[ns],I²S
6471,142559420.00000000000000000000,Right channel: 00ffffff
6472,142579900.00000000000000000000,Left channel: 00000211
6473,142600380.00000000000000000000,Right channel: 00ffffff
6474,142620860.00000000000000000000,Left channel: 000001a3
6475,142641340.00000000000000000000,Right channel: 00ffffff
6476,142661840.00000000000000000000,Left channel: 0000074c
6477,142682320.00000000000000000000,Right channel: 00ffffff
6478,142702800.00000000000000000000,Left channel: 000003f6
6479,142723280.00000000000000000000,Right channel: 00ffffff
6480,142743760.00000000000000000000,Left channel: 00fffe29
6481,142764240.00000000000000000000,Right channel: 00ffffff
6482,142784720.00000000000000000000,Left channel: 000002f9
6483,142805220.00000000000000000000,Right channel: 00ffffff
6484,142825700.00000000000000000000,Left channel: 00000b96
6485,142846180.00000000000000000000,Right channel: 00ffffff
6486,142866660.00000000000000000000,Left channel: 00000c1b
6487,142887140.00000000000000000000,Right channel: 00ffffff
6488,142907620.00000000000000000000,Left channel: 00000afe
6489,142928120.00000000000000000000,Right channel: 00ffffff
6490,142948600.00000000000000000000,Left channel: 000004d8
6491,142969080.00000000000000000000,Right channel: 00ffffff
6492,142989560.00000000000000000000,Left channel: 00fffccd
6493,143010040.00000000000000000000,Right channel: 00ffffff
6494,143030520.00000000000000000000,Left channel: 00fffc07
6495,143051000.00000000000000000000,Right channel: 00ffffff
6496,143071500.00000000000000000000,Left channel: 0000011a
6497,143091980.00000000000000000000,Right channel: 00ffffff
6498,143112460.00000000000000000000,Left channel: 00fffdcb
6499,143132940.00000000000000000000,Right channel: 00ffffff
6500,143153420.00000000000000000000,Left channel: 00fff724
6501,143173900.00000000000000000000,Right channel: 00ffffff
6502,143194380.00000000000000000000,Left channel: 00fffc47
6503,143214880.00000000000000000000,Right channel: 00ffffff
6504,143235360.00000000000000000000,Left channel: 00fff906
6505,143255840.00000000000000000000,Right channel: 00ffffff
6506,143276320.00000000000000000000,Left channel: 00000257
6507,143296800.00000000000000000000,Right channel: 00ffffff
6508,143317280.00000000000000000000,Left channel: 0000088e
6509,143337780.00000000000000000000,Right channel: 00ffffff
6510,143358260.00000000000000000000,Left channel: 00000673
6511,143378740.00000000000000000000,Right channel: 00ffffff
6512,143399220.00000000000000000000,Left channel: 00000341
6513,143419700.00000000000000000000,Right channel: 00ffffff
6514,143440180.00000000000000000000,Left channel: 00fffc37
6515,143460660.00000000000000000000,Right channel: 00ffffff
6516,143481160.00000000000000000000,Left channel: 00fff888
6517,143501640.00000000000000000000,Right channel: 00ffffff
6518,143522120.00000000000000000000,Left channel: 00fff79e
6519,143542600.00000000000000000000,Right channel: 00ffffff
6520,143563080.00000000000000000000,Left channel: 00fff95d
6521,143583560.00000000000000000000,Right channel: 00ffffff
6522,143604060.00000000000000000000,Left channel: 00fffb1f
6523,143624540.00000000000000000000,Right channel: 00ffffff
6524,143645020.00000000000000000000,Left channel: 00fffd19
6525,143665500.00000000000000000000,Right channel: 00ffffff
6526,143685980.00000000000000000000,Left channel: 00fff750
6527,143706460.00000000000000000000,Right channel: 00ffffff
6528,143726940.00000000000000000000,Left channel: 00fffcc3
6529,143747440.00000000000000000000,Right channel: 00ffffff
6530,143767920.00000000000000000000,Left channel: 00000527
6531,143788400.00000000000000000000,Right channel: 00ffffff
6532,143808880.00000000000000000000,Left channel: 000009a2
6533,143829360.00000000000000000000,Right channel: 00ffffff
6534,143849840.00000000000000000000,Left channel: 000006a9
6535,143870320.00000000000000000000,Right channel: 00ffffff
6536,143890820.00000000000000000000,Left channel: 0000009f
6537,143911300.00000000000000000000,Right channel: 00ffffff
6538,143931780.00000000000000000000,Left channel: 00fff904
6539,143952260.00000000000000000000,Right channel: 00ffffff
6540,143972740.00000000000000000000,Left channel: 00fffd0e
6541,143993220.00000000000000000000,Right channel: 00ffffff
6542,144013720.00000000000000000000,Left channel: 000003cf
6543,144034200.00000000000000000000,Right channel: 00ffffff
6544,144054680.00000000000000000000,Left channel: 000005bb
6545,144075160.00000000000000000000,Right channel: 00ffffff
6546,144095640.00000000000000000000,Left channel: 00000852
6547,144116120.00000000000000000000,Right channel: 00ffffff
6548,144136600.00000000000000000000,Left channel: 0000020c
6549,144157080.00000000000000000000,Right channel: 00ffffff
6550,144177580.00000000000000000000,Left channel: 00ffffb3
6551,144198060.00000000000000000000,Right channel: 00ffffff
6552,144218540.00000000000000000000,Left channel: 00fffcb9
6553,144239020.00000000000000000000,Right channel: 00ffffff
6554,144259500.00000000000000000000,Left channel: 0000084c
6555,144280000.00000000000000000000,Right channel: 00ffffff
6556,144300480.00000000000000000000,Left channel: 0000095f
6557,144320960.00000000000000000000,Right channel: 00ffffff
6558,144341440.00000000000000000000,Left channel: 00000035
6559,144361920.00000000000000000000,Right channel: 00ffffff
6560,144382400.00000000000000000000,Left channel: 00fffc88
6561,144402880.00000000000000000000,Right channel: 00ffffff
6562,144423360.00000000000000000000,Left channel: 0000082c
6563,144443860.00000000000000000000,Right channel: 00ffffff
6564,144464340.00000000000000000000,Left channel: 00001048
6565,144484820.00000000000000000000,Right channel: 00ffffff
6566,144505300.00000000000000000000,Left channel: 00000816
6567,144525780.00000000000000000000,Right channel: 00ffffff
6568,144546260.00000000000000000000,Left channel: 00000f7e
6569,144566760.00000000000000000000,Right channel: 00ffffff
6570,144587240.00000000000000000000,Left channel: 00000e78
6571,144607720.00000000000000000000,Right channel: 00ffffff
6572,144628200.00000000000000000000,Left channel: 00000543
6573,144648680.00000000000000000000,Right channel: 00ffffff
6574,144669160.00000000000000000000,Left channel: 000008ef
6575,144689660.00000000000000000000,Right channel: 00ffffff
6576,144710140.00000000000000000000,Left channel: 00000cc4
6577,144730620.00000000000000000000,Right channel: 00ffffff
6578,144751100.00000000000000000000,Left channel: 00000c5c
6579,144771580.00000000000000000000,Right channel: 00ffffff
6580,144792060.00000000000000000000,Left channel: 00000986
6581,144812540.00000000000000000000,Right channel: 00ffffff
6582,144833020.00000000000000000000,Left channel: 00000c6d
6583,144853520.00000000000000000000,Right channel: 00ffffff
6584,144874000.00000000000000000000,Left channel: 00000d57
6585,144894480.00000000000000000000,Right channel: 00ffffff
6586,144914960.00000000000000000000,Left channel: 00000bc6
6587,144935440.00000000000000000000,Right channel: 00ffffff
6588,144955920.00000000000000000000,Left channel: 00000918
6589,144976420.00000000000000000000,Right channel: 00ffffff
6590,144996900.00000000000000000000,Left channel: 000007c8
6591,145017380.00000000000000000000,Right channel: 00ffffff
6592,145037860.00000000000000000000,Left channel: 00000e75
6593,145058340.00000000000000000000,Right channel: 00ffffff
6594,145078820.00000000000000000000,Left channel: 00001064
6595,145099300.00000000000000000000,Right channel: 00ffffff
6596,145119800.00000000000000000000,Left channel: 00001876
6597,145140280.00000000000000000000,Right channel: 00ffffff
6598,145160760.00000000000000000000,Left channel: 00000d4f
6599,145181240.00000000000000000000,Right channel: 00ffffff
6600,145201720.00000000000000000000,Left channel: 00fffd17
6601,145222200.00000000000000000000,Right channel: 00ffffff
6602,145242700.00000000000000000000,Left channel: 00fffd73
6603,145263180.00000000000000000000,Right channel: 00ffffff
6604,145283660.00000000000000000000,Left channel: 000002a5
6605,145304140.00000000000000000000,Right channel: 00ffffff
6606,145324620.00000000000000000000,Left channel: 00000732
6607,145345100.00000000000000000000,Right channel: 00ffffff
6608,145365580.00000000000000000000,Left channel: 00000c9c
6609,145386080.00000000000000000000,Right channel: 00ffffff
6610,145406560.00000000000000000000,Left channel: 00000566
6611,145427040.00000000000000000000,Right channel: 00ffffff
6612,145447520.00000000000000000000,Left channel: 00000084
6613,145468000.00000000000000000000,Right channel: 00ffffff
6614,145488480.00000000000000000000,Left channel: 00000672
6615,145508960.00000000000000000000,Right channel: 00ffffff
6616,145529460.00000000000000000000,Left channel: 00000977
6617,145549940.00000000000000000000,Right channel: 00ffffff
6618,145570420.00000000000000000000,Left channel: 00000aaa
6619,145590900.00000000000000000000,Right channel: 00ffffff
6620,145611380.00000000000000000000,Left channel: 00ffffdc
6621,145631860.00000000000000000000,Right channel: 00ffffff
6622,145652360.00000000000000000000,Left channel: 00000022
6623,145672840.00000000000000000000,Right channel: 00ffffff
6624,145693320.00000000000000000000,Left channel: 00000427
6625,145713800.00000000000000000000,Right channel: 00ffffff
6626,145734280.00000000000000000000,Left channel: 0000007e
6627,145754760.00000000000000000000,Right channel: 00ffffff
6628,145775240.00000000000000000000,Left channel: 00000399
6629,145795740.00000000000000000000,Right channel: 00ffffff
6630,145816220.00000000000000000000,Left channel: 000003cf
6631,145836700.00000000000000000000,Right channel: 00ffffff
6632,145857180.00000000000000000000,Left channel: 0000004d
6633,145877660.00000000000000000000,Right channel: 00ffffff
6634,145898140.00000000000000000000,Left channel: 00fffc5b
6635,145918640.00000000000000000000,Right channel: 00ffffff
6636,145939120.00000000000000000000,Left channel: 00ffffaa
6637,145959600.00000000000000000000,Right channel: 00ffffff
6638,145980080.00000000000000000000,Left channel: 000003a6
6639,146000560.00000000000000000000,Right channel: 00ffffff
6640,146021040.00000000000000000000,Left channel: 00ffff26
6641,146041520.00000000000000000000,Right channel: 00ffffff
6642,146062020.00000000000000000000,Left channel: 00000392
6643,146082500.00000000000000000000,Right channel: 00ffffff
6644,146102980.00000000000000000000,Left channel: 000002a4
6645,146123460.00000000000000000000,Right channel: 00ffffff
6646,146143940.00000000000000000000,Left channel: 00ffffe7
6647,146164420.00000000000000000000,Right channel: 00ffffff
6648,146184900.00000000000000000000,Left channel: 00ffff9e
6649,146205400.00000000000000000000,Right channel: 00ffffff
6650,146225880.00000000000000000000,Left channel: 00000182
6651,146246360.00000000000000000000,Right channel: 00ffffff
6652,146266840.00000000000000000000,Left channel: 0000050d
6653,146287320.00000000000000000000,Right channel: 00ffffff
6654,146307800.00000000000000000000,Left channel: 00000030
6655,146328300.00000000000000000000,Right channel: 00ffffff
6656,146348780.00000000000000000000,Left channel: 000009d4
6657,146369260.00000000000000000000,Right channel: 00ffffff
6658,146389740.00000000000000000000,Left channel: 000007a0
6659,146410220.00000000000000000000,Right channel: 00ffffff
6660,146430700.00000000000000000000,Left channel: 0000001a
6661,146451180.00000000000000000000,Right channel: 00ffffff
6662,146471680.00000000000000000000,Left channel: 000004cd
6663,146492160.00000000000000000000,Right channel: 00ffffff
6664,146512640.00000000000000000000,Left channel: 00000484
6665,146533120.00000000000000000000,Right channel: 00ffffff
6666,146553600.00000000000000000000,Left channel: 000001d2
6667,146574080.00000000000000000000,Right channel: 00ffffff
6668,146594580.00000000000000000000,Left channel: 00fffd68
6669,146615060.00000000000000000000,Right channel: 00ffffff
6670,146635540.00000000000000000000,Left channel: 0000024a
6671,146656020.00000000000000000000,Right channel: 00ffffff
6672,146676500.00000000000000000000,Left channel: 00000237
6673,146696980.00000000000000000000,Right channel: 00ffffff
6674,146717460.00000000000000000000,Left channel: 00000347
6675,146737960.00000000000000000000,Right channel: 00ffffff
6676,146758440.00000000000000000000,Left channel: 000005eb
6677,146778920.00000000000000000000,Right channel: 00ffffff
6678,146799400.00000000000000000000,Left channel: 00000562
6679,146819880.00000000000000000000,Right channel: 00ffffff
6680,146840360.00000000000000000000,Left channel: 000006eb
6681,146860840.00000000000000000000,Right channel: 00ffffff
6682,146881340.00000000000000000000,Left channel: 000005a0
6683,146901820.00000000000000000000,Right channel: 00ffffff
6684,146922300.00000000000000000000,Left channel: 000009b4
6685,146942780.00000000000000000000,Right channel: 00ffffff
6686,146963260.00000000000000000000,Left channel: 000007e2
6687,146983740.00000000000000000000,Right channel: 00ffffff
6688,147004240.00000000000000000000,Left channel: 000001e0
6689,147024720.00000000000000000000,Right channel: 00ffffff
6690,147045200.00000000000000000000,Left channel: 000005a5
6691,147065680.00000000000000000000,Right channel: 00ffffff
6692,147086160.00000000000000000000,Left channel: 0000017d
6693,147106640.00000000000000000000,Right channel: 00ffffff
6694,147127120.00000000000000000000,Left channel: 0000012c
6695,147147620.00000000000000000000,Right channel: 00ffffff
6696,147168100.00000000000000000000,Left channel: 00000716
6697,147188580.00000000000000000000,Right channel: 00ffffff
6698,147209060.00000000000000000000,Left channel: 00000469
6699,147229540.00000000000000000000,Right channel: 00ffffff
6700,147250020.00000000000000000000,Left channel: 0000095b
6701,147270520.00000000000000000000,Right channel: 00ffffff
6702,147291000.00000000000000000000,Left channel: 00000853
6703,147311480.00000000000000000000,Right channel: 00ffffff
6704,147331960.00000000000000000000,Left channel: 00ffffaf
6705,147352440.00000000000000000000,Right channel: 00ffffff
6706,147372920.00000000000000000000,Left channel: 00fff5a1
6707,147393400.00000000000000000000,Right channel: 00ffffff
6708,147413900.00000000000000000000,Left channel: 00fff8ce
6709,147434380.00000000000000000000,Right channel: 00ffffff
6710,147454860.00000000000000000000,Left channel: 00fffc5f
6711,147475340.00000000000000000000,Right channel: 00ffffff
6712,147495820.00000000000000000000,Left channel: 00fffa2c
6713,147516300.00000000000000000000,Right channel: 00ffffff
6714,147536800.00000000000000000000,Left channel: 00fffa9e
6715,147557280.00000000000000000000,Right channel: 00ffffff
6716,147577760.00000000000000000000,Left channel: 000002ec
6717,147598240.00000000000000000000,Right channel: 00ffffff
6718,147618720.00000000000000000000,Left channel: 00000c9c
6719,147639200.00000000000000000000,Right channel: 00ffffff
6720,147659680.00000000000000000000,Left channel: 00000df7
6721,147680180.00000000000000000000,Right channel: 00ffffff
6722,147700660.00000000000000000000,Left channel: 00001166
6723,147721140.00000000000000000000,Right channel: 00ffffff
6724,147741620.00000000000000000000,Left channel: 00000d84
6725,147762100.00000000000000000000,Right channel: 00ffffff
6726,147782580.00000000000000000000,Left channel: 0000042a
6727,147803060.00000000000000000000,Right channel: 00ffffff
6728,147823560.00000000000000000000,Left channel: 00000081
6729,147844040.00000000000000000000,Right channel: 00ffffff
6730,147864520.00000000000000000000,Left channel: 00fffebd
6731,147885000.00000000000000000000,Right channel: 00ffffff
6732,147905480.00000000000000000000,Left channel: 0000061b
6733,147925960.00000000000000000000,Right channel: 00ffffff
6734,147946460.00000000000000000000,Left channel: 000002eb
6735,147966940.00000000000000000000,Right channel: 00ffffff
6736,147987420.00000000000000000000,Left channel: 00ffff21
6737,148007900.00000000000000000000,Right channel: 00ffffff
6738,148028380.00000000000000000000,Left channel: 00ffffba
6739,148048860.00000000000000000000,Right channel: 00ffffff
6740,148069340.00000000000000000000,Left channel: 00000594
6741,148089820.00000000000000000000,Right channel: 00ffffff
6742,148110320.00000000000000000000,Left channel: 00ffffd0
6743,148130800.00000000000000000000,Right channel: 00ffffff
6744,148151280.00000000000000000000,Left channel: 00fffeba
6745,148171760.00000000000000000000,Right channel: 00ffffff
6746,148192240.00000000000000000000,Left channel: 00000406
6747,148212740.00000000000000000000,Right channel: 00ffffff
6748,148233220.00000000000000000000,Left channel: 0000025c
6749,148253700.00000000000000000000,Right channel: 00ffffff
6750,148274180.00000000000000000000,Left channel: 00fffe49
6751,148294660.00000000000000000000,Right channel: 00ffffff
6752,148315140.00000000000000000000,Left channel: 00ffff0d
6753,148335620.00000000000000000000,Right channel: 00ffffff
6754,148356120.00000000000000000000,Left channel: 00ffffeb
6755,148376600.00000000000000000000,Right channel: 00ffffff
6756,148397080.00000000000000000000,Left channel: 00fffd04
6757,148417560.00000000000000000000,Right channel: 00ffffff
6758,148438040.00000000000000000000,Left channel: 00ffffff
6759,148458520.00000000000000000000,Right channel: 00ffffff
6760,148479000.00000000000000000000,Left channel: 00000901
6761,148499500.00000000000000000000,Right channel: 00ffffff
6762,148519980.00000000000000000000,Left channel: 0000059d
6763,148540460.00000000000000000000,Right channel: 00ffffff
6764,148560940.00000000000000000000,Left channel: 000004ce
6765,148581420.00000000000000000000,Right channel: 00ffffff
6766,148601900.00000000000000000000,Left channel: 00000b39
6767,148622400.00000000000000000000,Right channel: 00ffffff
6768,148642880.00000000000000000000,Left channel: 000007e0
6769,148663360.00000000000000000000,Right channel: 00ffffff
6770,148683840.00000000000000000000,Left channel: 000003c8
6771,148704320.00000000000000000000,Right channel: 00ffffff
6772,148724800.00000000000000000000,Left channel: 000005ef
6773,148745280.00000000000000000000,Right channel: 00ffffff
6774,148765760.00000000000000000000,Left channel: 00000de0
6775,148786260.00000000000000000000,Right channel: 00ffffff
6776,148806740.00000000000000000000,Left channel: 00000df5
6777,148827220.00000000000000000000,Right channel: 00ffffff
6778,148847700.00000000000000000000,Left channel: 000013cd
6779,148868180.00000000000000000000,Right channel: 00ffffff
6780,148888660.00000000000000000000,Left channel: 00000ce5
6781,148909160.00000000000000000000,Right channel: 00ffffff
6782,148929640.00000000000000000000,Left channel: 0000077a
6783,148950120.00000000000000000000,Right channel: 00ffffff
6784,148970600.00000000000000000000,Left channel: 0000094d
6785,148991080.00000000000000000000,Right channel: 00ffffff
6786,149011560.00000000000000000000,Left channel: 00000b7a
6787,149032040.00000000000000000000,Right channel: 00ffffff
6788,149052540.00000000000000000000,Left channel: 000004fe
6789,149073020.00000000000000000000,Right channel: 00ffffff
6790,149093500.00000000000000000000,Left channel: 000004dd
6791,149113980.00000000000000000000,Right channel: 00ffffff
6792,149134460.00000000000000000000,Left channel: 000003b1
6793,149154940.00000000000000000000,Right channel: 00ffffff
6794,149175420.00000000000000000000,Left channel: 000002b5
6795,149195920.00000000000000000000,Right channel: 00ffffff
6796,149216400.00000000000000000000,Left channel: 0000046b
6797,149236880.00000000000000000000,Right channel: 00ffffff
6798,149257360.00000000000000000000,Left channel: 000008f6
6799,149277840.00000000000000000000,Right channel: 00ffffff
6800,149298320.00000000000000000000,Left channel: 00000666
6801,149318820.00000000000000000000,Right channel: 00ffffff
6802,149339300.00000000000000000000,Left channel: 00000802
6803,149359780.00000000000000000000,Right channel: 00ffffff
6804,149380260.00000000000000000000,Left channel: 00000f78
6805,149400740.00000000000000000000,Right channel: 00ffffff
6806,149421220.00000000000000000000,Left channel: 00000ffa
6807,149441700.00000000000000000000,Right channel: 00ffffff
6808,149462200.00000000000000000000,Left channel: 00000ca4
6809,149482680.00000000000000000000,Right channel: 00ffffff
6810,149503160.00000000000000000000,Left channel: 0000099f
6811,149523640.00000000000000000000,Right channel: 00ffffff
6812,149544120.00000000000000000000,Left channel: 00000516
6813,149564600.00000000000000000000,Right channel: 00ffffff
6814,149585100.00000000000000000000,Left channel: 000002d1
6815,149605580.00000000000000000000,Right channel: 00ffffff
6816,149626060.00000000000000000000,Left channel: 00000856
6817,149646540.00000000000000000000,Right channel: 00ffffff
6818,149667020.00000000000000000000,Left channel: 00000815
6819,149687500.00000000000000000000,Right channel: 00ffffff
6820,149707980.00000000000000000000,Left channel: 0000096f
6821,149728480.00000000000000000000,Right channel: 00ffffff
6822,149748960.00000000000000000000,Left channel: 000008a3
6823,149769440.00000000000000000000,Right channel: 00ffffff
6824,149789920.00000000000000000000,Left channel: 000004a0
6825,149810400.00000000000000000000,Right channel: 00ffffff
6826,149830880.00000000000000000000,Left channel: 000004ff
6827,149851360.00000000000000000000,Right channel: 00ffffff
6828,149871860.00000000000000000000,Left channel: 000006a3
6829,149892340.00000000000000000000,Right channel: 00ffffff
6830,149912820.00000000000000000000,Left channel: 00000714
6831,149933300.00000000000000000000,Right channel: 00ffffff
6832,149953780.00000000000000000000,Left channel: 000007a0
6833,149974260.00000000000000000000,Right channel: 00ffffff
6834,149994760.00000000000000000000,Left channel: 00000594
6835,150015240.00000000000000000000,Right channel: 00ffffff
6836,150035720.00000000000000000000,Left channel: 00000562
6837,150056200.00000000000000000000,Right channel: 00ffffff
6838,150076680.00000000000000000000,Left channel: 0000011d
6839,150097160.00000000000000000000,Right channel: 00ffffff
6840,150117640.00000000000000000000,Left channel: 00000082
6841,150138140.00000000000000000000,Right channel: 00ffffff
6842,150158620.00000000000000000000,Left channel: 0000034f
6843,150179100.00000000000000000000,Right channel: 00ffffff
6844,150199580.00000000000000000000,Left channel: 00000406
6845,150220060.00000000000000000000,Right channel: 00ffffff
6846,150240540.00000000000000000000,Left channel: 00000587
6847,150261040.00000000000000000000,Right channel: 00ffffff
6848,150281520.00000000000000000000,Left channel: 00ffff57
6849,150302000.00000000000000000000,Right channel: 00ffffff
6850,150322480.00000000000000000000,Left channel: 00fffdbe
6851,150342960.00000000000000000000,Right channel: 00ffffff
6852,150363440.00000000000000000000,Left channel: 00000097
6853,150383920.00000000000000000000,Right channel: 00ffffff
6854,150404420.00000000000000000000,Left channel: 000003e8
6855,150424900.00000000000000000000,Right channel: 00ffffff
6856,150445380.00000000000000000000,Left channel: 000004e6
6857,150465860.00000000000000000000,Right channel: 00ffffff
6858,150486340.00000000000000000000,Left channel: 00000326
6859,150506820.00000000000000000000,Right channel: 00ffffff
6860,150527320.00000000000000000000,Left channel: 000001fe
6861,150547800.00000000000000000000,Right channel: 00ffffff
6862,150568280.00000000000000000000,Left channel: 00000062
6863,150588760.00000000000000000000,Right channel: 00ffffff
6864,150609240.00000000000000000000,Left channel: 000000ca
6865,150629720.00000000000000000000,Right channel: 00ffffff
6866,150650200.00000000000000000000,Left channel: 00000811
6867,150670700.00000000000000000000,Right channel: 00ffffff
6868,150691180.00000000000000000000,Left channel: 00000259
6869,150711660.00000000000000000000,Right channel: 00ffffff
6870,150732140.00000000000000000000,Left channel: 00fffede
6871,150752620.00000000000000000000,Right channel: 00ffffff
6872,150773100.00000000000000000000,Left channel: 00000016
6873,150793580.00000000000000000000,Right channel: 00ffffff
6874,150814080.00000000000000000000,Left channel: 0000048f
6875,150834560.00000000000000000000,Right channel: 00ffffff
6876,150855040.00000000000000000000,Left channel: 000000ae
6877,150875520.00000000000000000000,Right channel: 00ffffff
6878,150896000.00000000000000000000,Left channel: 00fffff6
6879,150916480.00000000000000000000,Right channel: 00ffffff
6880,150936980.00000000000000000000,Left channel: 0000043f
6881,150957460.00000000000000000000,Right channel: 00ffffff
6882,150977940.00000000000000000000,Left channel: 0000002b
6883,150998420.00000000000000000000,Right channel: 00ffffff
6884,151018900.00000000000000000000,Left channel: 00fffba9
6885,151039380.00000000000000000000,Right channel: 00ffffff
6886,151059860.00000000000000000000,Left channel: 0000078e
6887,151080360.00000000000000000000,Right channel: 00ffffff
6888,151100840.00000000000000000000,Left channel: 00000b53
6889,151121320.00000000000000000000,Right channel: 00ffffff
6890,151141800.00000000000000000000,Left channel: 00000a20
6891,151162280.00000000000000000000,Right channel: 00ffffff
6892,151182760.00000000000000000000,Left channel: 000001e0
6893,151203260.00000000000000000000,Right channel: 00ffffff
6894,151223740.00000000000000000000,Left channel: 00fffcf9
6895,151244220.00000000000000000000,Right channel: 00ffffff
6896,151264700.00000000000000000000,Left channel: 00fffc57
6897,151285180.00000000000000000000,Right channel: 00ffffff
6898,151305660.00000000000000000000,Left channel: 00fff5a3
6899,151326140.00000000000000000000,Right channel: 00ffffff
6900,151346640.00000000000000000000,Left channel: 00fff4c5
6901,151367120.00000000000000000000,Right channel: 00ffffff
6902,151387600.00000000000000000000,Left channel: 00fffad4
6903,151408080.00000000000000000000,Right channel: 00ffffff
6904,151428560.00000000000000000000,Left channel: 00fffa44
6905,151449040.00000000000000000000,Right channel: 00ffffff
6906,151469520.00000000000000000000,Left channel: 00fffb7a
6907,151490020.00000000000000000000,Right channel: 00ffffff
6908,151510500.00000000000000000000,Left channel: 0000027c
6909,151530980.00000000000000000000,Right channel: 00ffffff
6910,151551460.00000000000000000000,Left channel: 000006f1
6911,151571940.00000000000000000000,Right channel: 00ffffff
6912,151592420.00000000000000000000,Left channel: 00000436
6913,151612920.00000000000000000000,Right channel: 00ffffff
6914,151633400.00000000000000000000,Left channel: 00000755
6915,151653880.00000000000000000000,Right channel: 00ffffff
6916,151674360.00000000000000000000,Left channel: 00000782
6917,151694840.00000000000000000000,Right channel: 00ffffff
6918,151715320.00000000000000000000,Left channel: 00000272
6919,151735800.00000000000000000000,Right channel: 00ffffff
6920,151756300.00000000000000000000,Left channel: 00fff99e
6921,151776780.00000000000000000000,Right channel: 00ffffff
6922,151797260.00000000000000000000,Left channel: 00fffea6
6923,151817740.00000000000000000000,Right channel: 00ffffff
6924,151838220.00000000000000000000,Left channel: 00fffa7e
6925,151858700.00000000000000000000,Right channel: 00ffffff
6926,151879200.00000000000000000000,Left channel: 00fff94f
6927,151899680.00000000000000000000,Right channel: 00ffffff
6928,151920160.00000000000000000000,Left channel: 00fffc06
6929,151940640.00000000000000000000,Right channel: 00ffffff
6930,151961120.00000000000000000000,Left channel: 00fff510
6931,151981600.00000000000000000000,Right channel: 00ffffff
6932,152002080.00000000000000000000,Left channel: 00fff701
6933,152022580.00000000000000000000,Right channel: 00ffffff
6934,152043060.00000000000000000000,Left channel: 00fffb68
6935,152063540.00000000000000000000,Right channel: 00ffffff
6936,152084020.00000000000000000000,Left channel: 000000bc
6937,152104500.00000000000000000000,Right channel: 00ffffff
6938,152124980.00000000000000000000,Left channel: 00fffffb
6939,152145460.00000000000000000000,Right channel: 00ffffff
6940,152165960.00000000000000000000,Left channel: 00000280
6941,152186440.00000000000000000000,Right channel: 00ffffff
6942,152206920.00000000000000000000,Left channel: 000000b9
6943,152227400.00000000000000000000,Right channel: 00ffffff
6944,152247880.00000000000000000000,Left channel: 00000076
6945,152268360.00000000000000000000,Right channel: 00ffffff
6946,152288860.00000000000000000000,Left channel: 0000074a
6947,152309340.00000000000000000000,Right channel: 00ffffff
6948,152329820.00000000000000000000,Left channel: 0000078a
6949,152350300.00000000000000000000,Right channel: 00ffffff
6950,152370780.00000000000000000000,Left channel: 000000be
6951,152391260.00000000000000000000,Right channel: 00ffffff
6952,152411740.00000000000000000000,Left channel: 00fffde6
6953,152432220.00000000000000000000,Right channel: 00ffffff
6954,152452720.00000000000000000000,Left channel: 00fffb09
6955,152473200.00000000000000000000,Right channel: 00ffffff
6956,152493680.00000000000000000000,Left channel: 00000002
6957,152514160.00000000000000000000,Right channel: 00ffffff
6958,152534640.00000000000000000000,Left channel: 0000011f
6959,152555140.00000000000000000000,Right channel: 00ffffff
6960,152575620.00000000000000000000,Left channel: 00ffff97
6961,152596100.00000000000000000000,Right channel: 00ffffff
6962,152616580.00000000000000000000,Left channel: 00ffffe0
6963,152637060.00000000000000000000,Right channel: 00ffffff
6964,152657540.00000000000000000000,Left channel: 00ffff0b
6965,152678020.00000000000000000000,Right channel: 00ffffff
6966,152698500.00000000000000000000,Left channel: 000000b0
6967,152719000.00000000000000000000,Right channel: 00ffffff
6968,152739480.00000000000000000000,Left channel: 000003d8
6969,152759960.00000000000000000000,Right channel: 00ffffff
6970,152780440.00000000000000000000,Left channel: 00000414
6971,152800920.00000000000000000000,Right channel: 00ffffff
6972,152821400.00000000000000000000,Left channel: 00ffff89
6973,152841900.00000000000000000000,Right channel: 00ffffff
6974,152862380.00000000000000000000,Left channel: 0000045e
6975,152882860.00000000000000000000,Right channel: 00ffffff
6976,152903340.00000000000000000000,Left channel: 00000233
6977,152923820.00000000000000000000,Right channel: 00ffffff
6978,152944300.00000000000000000000,Left channel: 000002cd
6979,152964800.00000000000000000000,Right channel: 00ffffff
6980,152985280.00000000000000000000,Left channel: 0000012d
6981,153005760.00000000000000000000,Right channel: 00ffffff
6982,153026240.00000000000000000000,Left channel: 00fffbb2
6983,153046720.00000000000000000000,Right channel: 00ffffff
6984,153067200.00000000000000000000,Left channel: 00fffd90
6985,153087680.00000000000000000000,Right channel: 00ffffff
6986,153108160.00000000000000000000,Left channel: 000000ca
6987,153128660.00000000000000000000,Right channel: 00ffffff
6988,153149140.00000000000000000000,Left channel: 000002c4
6989,153169620.00000000000000000000,Right channel: 00ffffff
6990,153190100.00000000000000000000,Left channel: 000004aa
6991,153210580.00000000000000000000,Right channel: 00ffffff
6992,153231060.00000000000000000000,Left channel: 0000049a
6993,153251560.00000000000000000000,Right channel: 00ffffff
6994,153272040.00000000000000000000,Left channel: 0000062d
6995,153292520.00000000000000000000,Right channel: 00ffffff
6996,153313000.00000000000000000000,Left channel: 00000b2c
