Id,Time[ns],I²S
14521,307447720.00000000000000000000,Right channel: 00000000
14522,307468200.00000000000000000000,Left channel: 00000082
14523,307488680.00000000000000000000,Right channel: 00000000
14524,307509160.00000000000000000000,Left channel: 0000007e
14525,307529660.00000000000000000000,Right channel: 00000000
14526,307550140.00000000000000000000,Left channel: 0000007d
14527,307570620.00000000000000000000,Right channel: 00000000
14528,307591100.00000000000000000000,Left channel: 00000076
14529,307611580.00000000000000000000,Right channel: 00000000
14530,307632080.00000000000000000000,Left channel: 00000070
14531,307652560.00000000000000000000,Right channel: 00000000
14532,307673040.00000000000000000000,Left channel: 00000071
14533,307693520.00000000000000000000,Right channel: 00000000
14534,307714000.00000000000000000000,Left channel: 00000070
14535,307734480.00000000000000000000,Right channel: 00000000
14536,307754960.00000000000000000000,Left channel: 0000006d
14537,307775440.00000000000000000000,Right channel: 00000000
14538,307795940.00000000000000000000,Left channel: 0000006f
14539,307816420.00000000000000000000,Right channel: 00000000
14540,307836900.00000000000000000000,Left channel: 0000006c
14541,307857380.00000000000000000000,Right channel: 00000000
14542,307877860.00000000000000000000,Left channel: 00000061
14543,307898340.00000000000000000000,Right channel: 00000000
14544,307918840.00000000000000000000,Left channel: 0000005f
14545,307939320.00000000000000000000,Right channel: 00000000
14546,307959800.00000000000000000000,Left channel: 00000061
14547,307980280.00000000000000000000,Right channel: 00000000
14548,308000760.00000000000000000000,Left channel: 00000066
14549,308021240.00000000000000000000,Right channel: 00000000
14550,308041740.00000000000000000000,Left channel: 0000006b
14551,308062220.00000000000000000000,Right channel: 00000000
14552,308082700.00000000000000000000,Left channel: 0000006d
14553,308103180.00000000000000000000,Right channel: 00000000
14554,308123660.00000000000000000000,Left channel: 00000071
14555,308144140.00000000000000000000,Right channel: 00000000
14556,308164620.00000000000000000000,Left channel: 00000074
14557,308185100.00000000000000000000,Right channel: 00000000
14558,308205600.00000000000000000000,Left channel: 00000079
14559,308226080.00000000000000000000,Right channel: 00000000
14560,308246560.00000000000000000000,Left channel: 00000077
14561,308267040.00000000000000000000,Right channel: 00000000
14562,308287520.00000000000000000000,Left channel: 00000078
14563,308308000.00000000000000000000,Right channel: 00000000
14564,308328500.00000000000000000000,Left channel: 00000074
14565,308348980.00000000000000000000,Right channel: 00000000
14566,308369460.00000000000000000000,Left channel: 00000076
14567,308389940.00000000000000000000,Right channel: 00000000
14568,308410420.00000000000000000000,Left channel: 00000073
14569,308430900.00000000000000000000,Right channel: 00000000
14570,308451380.00000000000000000000,Left channel: 0000006a
14571,308471880.00000000000000000000,Right channel: 00000000
14572,308492360.00000000000000000000,Left channel: 0000006e
14573,308512840.00000000000000000000,Right channel: 00000000
14574,308533320.00000000000000000000,Left channel: 00000068
14575,308553800.00000000000000000000,Right channel: 00000000
14576,308574280.00000000000000000000,Left channel: 0000005d
14577,308594760.00000000000000000000,Right channel: 00000000
14578,308615260.00000000000000000000,Left channel: 00000052
14579,308635740.00000000000000000000,Right channel: 00000000
14580,308656220.00000000000000000000,Left channel: 0000004e
14581,308676700.00000000000000000000,Right channel: 00000000
14582,308697180.00000000000000000000,Left channel: 00000047
14583,308717660.00000000000000000000,Right channel: 00000000
14584,308738160.00000000000000000000,Left channel: 00000042
14585,308758640.00000000000000000000,Right channel: 00000000
14586,308779120.00000000000000000000,Left channel: 00000041
14587,308799600.00000000000000000000,Right channel: 00000000
14588,308820080.00000000000000000000,Left channel: 00000040
14589,308840560.00000000000000000000,Right channel: 00000000
14590,308861040.00000000000000000000,Left channel: 00000042
14591,308881540.00000000000000000000,Right channel: 00000000
14592,308902020.00000000000000000000,Left channel: 00000041
14593,308922500.00000000000000000000,Right channel: 00000000
14594,308942980.00000000000000000000,Left channel: 0000003f
14595,308963460.00000000000000000000,Right channel: 00000000
14596,308983940.00000000000000000000,Left channel: 0000003f
14597,309004440.00000000000000000000,Right channel: 00000000
14598,309024920.00000000000000000000,Left channel: 00000043
14599,309045400.00000000000000000000,Right channel: 00000000
14600,309065880.00000000000000000000,Left channel: 0000004c
14601,309086360.00000000000000000000,Right channel: 00000000
14602,309106840.00000000000000000000,Left channel: 00000052
14603,309127320.00000000000000000000,Right channel: 00000000
14604,309147820.00000000000000000000,Left channel: 00000055
14605,309168300.00000000000000000000,Right channel: 00000000
14606,309188780.00000000000000000000,Left channel: 00000054
14607,309209260.00000000000000000000,Right channel: 00000000
14608,309229740.00000000000000000000,Left channel: 00000051
14609,309250220.00000000000000000000,Right channel: 00000000
14610,309270720.00000000000000000000,Left channel: 00000051
14611,309291200.00000000000000000000,Right channel: 00000000
14612,309311680.00000000000000000000,Left channel: 00000056
14613,309332160.00000000000000000000,Right channel: 00000000
14614,309352640.00000000000000000000,Left channel: 00000054
14615,309373120.00000000000000000000,Right channel: 00000000
14616,309393600.00000000000000000000,Left channel: 00000059
14617,309414100.00000000000000000000,Right channel: 00000000
14618,309434580.00000000000000000000,Left channel: 00000057
14619,309455060.00000000000000000000,Right channel: 00000000
14620,309475540.00000000000000000000,Left channel: 00000050
14621,309496020.00000000000000000000,Right channel: 00000000
14622,309516500.00000000000000000000,Left channel: 0000004d
14623,309536980.00000000000000000000,Right channel: 00000000
14624,309557480.00000000000000000000,Left channel: 0000004f
14625,309577960.00000000000000000000,Right channel: 00000000
14626,309598440.00000000000000000000,Left channel: 0000004d
14627,309618920.00000000000000000000,Right channel: 00000000
14628,309639400.00000000000000000000,Left channel: 00000041
14629,309659880.00000000000000000000,Right channel: 00000000
14630,309680380.00000000000000000000,Left channel: 0000003e
14631,309700860.00000000000000000000,Right channel: 00000000
14632,309721340.00000000000000000000,Left channel: 0000003a
14633,309741820.00000000000000000000,Right channel: 00000000
14634,309762300.00000000000000000000,Left channel: 00000039
14635,309782780.00000000000000000000,Right channel: 00000000
14636,309803260.00000000000000000000,Left channel: 00000039
14637,309823760.00000000000000000000,Right channel: 00000000
14638,309844240.00000000000000000000,Left channel: 0000003c
14639,309864720.00000000000000000000,Right channel: 00000000
14640,309885200.00000000000000000000,Left channel: 00000046
14641,309905680.00000000000000000000,Right channel: 00000000
14642,309926160.00000000000000000000,Left channel: 00000047
14643,309946660.00000000000000000000,Right channel: 00000000
14644,309967140.00000000000000000000,Left channel: 0000004a
14645,309987620.00000000000000000000,Right channel: 00000000
14646,310008100.00000000000000000000,Left channel: 0000004a
14647,310028580.00000000000000000000,Right channel: 00000000
14648,310049060.00000000000000000000,Left channel: 0000004c
14649,310069540.00000000000000000000,Right channel: 00000000
14650,310090040.00000000000000000000,Left channel: 0000004a
14651,310110520.00000000000000000000,Right channel: 00000000
14652,310131000.00000000000000000000,Left channel: 0000004b
14653,310151480.00000000000000000000,Right channel: 00000000
14654,310171960.00000000000000000000,Left channel: 00000048
14655,310192440.00000000000000000000,Right channel: 00000000
14656,310212920.00000000000000000000,Left channel: 00000046
14657,310233420.00000000000000000000,Right channel: 00000000
14658,310253900.00000000000000000000,Left channel: 00000044
14659,310274380.00000000000000000000,Right channel: 00000000
14660,310294860.00000000000000000000,Left channel: 0000003e
14661,310315340.00000000000000000000,Right channel: 00000000
14662,310335820.00000000000000000000,Left channel: 0000003a
14663,310356320.00000000000000000000,Right channel: 00000000
14664,310376800.00000000000000000000,Left channel: 00000036
14665,310397280.00000000000000000000,Right channel: 00000000
14666,310417760.00000000000000000000,Left channel: 0000002e
14667,310438240.00000000000000000000,Right channel: 00000000
14668,310458720.00000000000000000000,Left channel: 00000030
14669,310479200.00000000000000000000,Right channel: 00000000
14670,310499700.00000000000000000000,Left channel: 0000002e
14671,310520180.00000000000000000000,Right channel: 00000000
14672,310540660.00000000000000000000,Left channel: 0000002e
14673,310561140.00000000000000000000,Right channel: 00000000
14674,310581620.00000000000000000000,Left channel: 00000034
14675,310602100.00000000000000000000,Right channel: 00000000
14676,310622600.00000000000000000000,Left channel: 00000037
14677,310643080.00000000000000000000,Right channel: 00000000
14678,310663560.00000000000000000000,Left channel: 00000045
14679,310684040.00000000000000000000,Right channel: 00000000
14680,310704520.00000000000000000000,Left channel: 0000004d
14681,310725000.00000000000000000000,Right channel: 00000000
14682,310745480.00000000000000000000,Left channel: 00000051
14683,310765980.00000000000000000000,Right channel: 00000000
14684,310786460.00000000000000000000,Left channel: 00000053
14685,310806940.00000000000000000000,Right channel: 00000000
14686,310827420.00000000000000000000,Left channel: 00000052
14687,310847900.00000000000000000000,Right channel: 00000000
14688,310868380.00000000000000000000,Left channel: 0000005e
14689,310888880.00000000000000000000,Right channel: 00000000
14690,310909360.00000000000000000000,Left channel: 00000061
14691,310929840.00000000000000000000,Right channel: 00000000
14692,310950320.00000000000000000000,Left channel: 00000067
14693,310970800.00000000000000000000,Right channel: 00000000
14694,310991280.00000000000000000000,Left channel: 00000068
14695,311011760.00000000000000000000,Right channel: 00000000
14696,311032260.00000000000000000000,Left channel: 00000067
14697,311052740.00000000000000000000,Right channel: 00000000
14698,311073220.00000000000000000000,Left channel: 00000063
14699,311093700.00000000000000000000,Right channel: 00000000
14700,311114180.00000000000000000000,Left channel: 0000005e
14701,311134660.00000000000000000000,Right channel: 00000000
14702,311155140.00000000000000000000,Left channel: 00000057
14703,311175640.00000000000000000000,Right channel: 00000000
14704,311196120.00000000000000000000,Left channel: 0000004b
14705,311216600.00000000000000000000,Right channel: 00000000
14706,311237080.00000000000000000000,Left channel: 00000047
14707,311257560.00000000000000000000,Right channel: 00000000
14708,311278040.00000000000000000000,Left channel: 00000041
14709,311298540.00000000000000000000,Right channel: 00000000
14710,311319020.00000000000000000000,Left channel: 00000040
14711,311339500.00000000000000000000,Right channel: 00000000
14712,311359980.00000000000000000000,Left channel: 0000003f
14713,311380460.00000000000000000000,Right channel: 00000000
14714,311400940.00000000000000000000,Left channel: 0000003f
14715,311421420.00000000000000000000,Right channel: 00000000
14716,311441900.00000000000000000000,Left channel: 00000041
14717,311462400.00000000000000000000,Right channel: 00000000
14718,311482880.00000000000000000000,Left channel: 00000041
14719,311503360.00000000000000000000,Right channel: 00000000
14720,311523840.00000000000000000000,Left channel: 0000003a
14721,311544320.00000000000000000000,Right channel: 00000000
14722,311564800.00000000000000000000,Left channel: 00000040
14723,311585300.00000000000000000000,Right channel: 00000000
14724,311605780.00000000000000000000,Left channel: 00000042
14725,311626260.00000000000000000000,Right channel: 00000000
14726,311646740.00000000000000000000,Left channel: 00000041
14727,311667220.00000000000000000000,Right channel: 00000000
14728,311687700.00000000000000000000,Left channel: 00000042
14729,311708200.00000000000000000000,Right channel: 00000000
14730,311728680.00000000000000000000,Left channel: 00000045
14731,311749160.00000000000000000000,Right channel: 00000000
14732,311769640.00000000000000000000,Left channel: 00000045
14733,311790120.00000000000000000000,Right channel: 00000000
14734,311810600.00000000000000000000,Left channel: 00000047
14735,311831080.00000000000000000000,Right channel: 00000000
14736,311851560.00000000000000000000,Left channel: 00000049
14737,311872060.00000000000000000000,Right channel: 00000000
14738,311892540.00000000000000000000,Left channel: 0000004b
14739,311913020.00000000000000000000,Right channel: 00000000
14740,311933500.00000000000000000000,Left channel: 00000042
14741,311953980.00000000000000000000,Right channel: 00000000
14742,311974480.00000000000000000000,Left channel: 00000037
14743,311994960.00000000000000000000,Right channel: 00000000
14744,312015440.00000000000000000000,Left channel: 0000003c
14745,312035920.00000000000000000000,Right channel: 00000000
14746,312056400.00000000000000000000,Left channel: 0000003f
14747,312076880.00000000000000000000,Right channel: 00000000
14748,312097360.00000000000000000000,Left channel: 00000037
14749,312117840.00000000000000000000,Right channel: 00000000
14750,312138340.00000000000000000000,Left channel: 0000002a
14751,312158820.00000000000000000000,Right channel: 00000000
14752,312179300.00000000000000000000,Left channel: 00000029
14753,312199780.00000000000000000000,Right channel: 00000000
14754,312220260.00000000000000000000,Left channel: 00000026
14755,312240740.00000000000000000000,Right channel: 00000000
14756,312261240.00000000000000000000,Left channel: 00000024
14757,312281720.00000000000000000000,Right channel: 00000000
14758,312302200.00000000000000000000,Left channel: 00000026
14759,312322680.00000000000000000000,Right channel: 00000000
14760,312343160.00000000000000000000,Left channel: 0000002a
14761,312363640.00000000000000000000,Right channel: 00000000
14762,312384120.00000000000000000000,Left channel: 00000031
14763,312404620.00000000000000000000,Right channel: 00000000
14764,312425100.00000000000000000000,Left channel: 00000032
14765,312445580.00000000000000000000,Right channel: 00000000
14766,312466060.00000000000000000000,Left channel: 0000003a
14767,312486540.00000000000000000000,Right channel: 00000000
14768,312507020.00000000000000000000,Left channel: 00000039
14769,312527500.00000000000000000000,Right channel: 00000000
14770,312548000.00000000000000000000,Left channel: 0000003a
14771,312568480.00000000000000000000,Right channel: 00000000
14772,312588960.00000000000000000000,Left channel: 0000003a
14773,312609440.00000000000000000000,Right channel: 00000000
14774,312629920.00000000000000000000,Left channel: 0000003e
14775,312650400.00000000000000000000,Right channel: 00000000
14776,312670900.00000000000000000000,Left channel: 0000003a
14777,312691380.00000000000000000000,Right channel: 00000000
14778,312711860.00000000000000000000,Left channel: 0000003d
14779,312732340.00000000000000000000,Right channel: 00000000
14780,312752820.00000000000000000000,Left channel: 00000040
14781,312773300.00000000000000000000,Right channel: 00000000
14782,312793780.00000000000000000000,Left channel: 0000003d
14783,312814280.00000000000000000000,Right channel: 00000000
14784,312834760.00000000000000000000,Left channel: 00000031
14785,312855240.00000000000000000000,Right channel: 00000000
14786,312875720.00000000000000000000,Left channel: 0000002c
14787,312896200.00000000000000000000,Right channel: 00000000
14788,312916680.00000000000000000000,Left channel: 00000025
14789,312937180.00000000000000000000,Right channel: 00000000
14790,312957660.00000000000000000000,Left channel: 0000001b
14791,312978140.00000000000000000000,Right channel: 00000000
14792,312998620.00000000000000000000,Left channel: 0000001c
14793,313019100.00000000000000000000,Right channel: 00000000
14794,313039580.00000000000000000000,Left channel: 0000001a
14795,313060060.00000000000000000000,Right channel: 00000000
14796,313080560.00000000000000000000,Left channel: 0000001c
14797,313101040.00000000000000000000,Right channel: 00000000
14798,313121520.00000000000000000000,Left channel: 00000025
14799,313142000.00000000000000000000,Right channel: 00000000
14800,313162480.00000000000000000000,Left channel: 00000029
14801,313182960.00000000000000000000,Right channel: 00000000
14802,313203440.00000000000000000000,Left channel: 00000030
14803,313223940.00000000000000000000,Right channel: 00000000
14804,313244420.00000000000000000000,Left channel: 00000032
14805,313264900.00000000000000000000,Right channel: 00000000
14806,313285380.00000000000000000000,Left channel: 00000033
14807,313305860.00000000000000000000,Right channel: 00000000
14808,313326340.00000000000000000000,Left channel: 00000031
14809,313346840.00000000000000000000,Right channel: 00000000
14810,313367320.00000000000000000000,Left channel: 00000033
14811,313387800.00000000000000000000,Right channel: 00000000
14812,313408280.00000000000000000000,Left channel: 0000003a
14813,313428760.00000000000000000000,Right channel: 00000000
14814,313449240.00000000000000000000,Left channel: 00000037
14815,313469720.00000000000000000000,Right channel: 00000000
14816,313490220.00000000000000000000,Left channel: 00000038
14817,313510700.00000000000000000000,Right channel: 00000000
14818,313531180.00000000000000000000,Left channel: 00000036
14819,313551660.00000000000000000000,Right channel: 00000000
14820,313572140.00000000000000000000,Left channel: 00000034
14821,313592620.00000000000000000000,Right channel: 00000000
14822,313613120.00000000000000000000,Left channel: 0000002e
14823,313633600.00000000000000000000,Right channel: 00000000
14824,313654080.00000000000000000000,Left channel: 00000028
14825,313674560.00000000000000000000,Right channel: 00000000
14826,313695040.00000000000000000000,Left channel: 0000001b
14827,313715520.00000000000000000000,Right channel: 00000000
14828,313736000.00000000000000000000,Left channel: 00000016
14829,313756500.00000000000000000000,Right channel: 00000000
14830,313776980.00000000000000000000,Left channel: 00000013
14831,313797460.00000000000000000000,Right channel: 00000000
14832,313817940.00000000000000000000,Left channel: 00000013
14833,313838420.00000000000000000000,Right channel: 00000000
14834,313858900.00000000000000000000,Left channel: 00000019
14835,313879400.00000000000000000000,Right channel: 00000000
14836,313899880.00000000000000000000,Left channel: 00000018
14837,313920360.00000000000000000000,Right channel: 00000000
14838,313940840.00000000000000000000,Left channel: 0000001a
14839,313961320.00000000000000000000,Right channel: 00000000
14840,313981800.00000000000000000000,Left channel: 00000014
14841,314002280.00000000000000000000,Right channel: 00000000
14842,314022780.00000000000000000000,Left channel: 00000017
14843,314043260.00000000000000000000,Right channel: 00000000
14844,314063740.00000000000000000000,Left channel: 00000015
14845,314084220.00000000000000000000,Right channel: 00000000
14846,314104700.00000000000000000000,Left channel: 0000000c
14847,314125180.00000000000000000000,Right channel: 00000000
14848,314145660.00000000000000000000,Left channel: 0000000e
14849,314166160.00000000000000000000,Right channel: 00000000
14850,314186640.00000000000000000000,Left channel: 0000000d
14851,314207120.00000000000000000000,Right channel: 00000000
14852,314227600.00000000000000000000,Left channel: 00000006
14853,314248080.00000000000000000000,Right channel: 00000000
14854,314268560.00000000000000000000,Left channel: 00000006
14855,314289060.00000000000000000000,Right channel: 00000000
14856,314309540.00000000000000000000,Left channel: 00000006
14857,314330020.00000000000000000000,Right channel: 00000000
14858,314350500.00000000000000000000,Left channel: 00000009
14859,314370980.00000000000000000000,Right channel: 00000000
14860,314391460.00000000000000000000,Left channel: 00000006
14861,314411940.00000000000000000000,Right channel: 00000000
14862,314432440.00000000000000000000,Left channel: 00000003
14863,314452920.00000000000000000000,Right channel: 00000000
14864,314473400.00000000000000000000,Left channel: 00000007
14865,314493880.00000000000000000000,Right channel: 00000000
14866,314514360.00000000000000000000,Left channel: 00000010
14867,314534840.00000000000000000000,Right channel: 00000000
14868,314555340.00000000000000000000,Left channel: 0000000f
14869,314575820.00000000000000000000,Right channel: 00000000
14870,314596300.00000000000000000000,Left channel: 0000001b
14871,314616780.00000000000000000000,Right channel: 00000000
14872,314637260.00000000000000000000,Left channel: 0000001d
14873,314657740.00000000000000000000,Right channel: 00000000
14874,314678220.00000000000000000000,Left channel: 00000025
14875,314698720.00000000000000000000,Right channel: 00000000
14876,314719200.00000000000000000000,Left channel: 0000002f
14877,314739680.00000000000000000000,Right channel: 00000000
14878,314760160.00000000000000000000,Left channel: 00000034
14879,314780640.00000000000000000000,Right channel: 00000000
14880,314801120.00000000000000000000,Left channel: 00000038
14881,314821600.00000000000000000000,Right channel: 00000000
14882,314842100.00000000000000000000,Left channel: 00000032
14883,314862580.00000000000000000000,Right channel: 00000000
14884,314883060.00000000000000000000,Left channel: 00000032
14885,314903540.00000000000000000000,Right channel: 00000000
14886,314924020.00000000000000000000,Left channel: 0000003a
14887,314944500.00000000000000000000,Right channel: 00000000
14888,314965000.00000000000000000000,Left channel: 0000003b
14889,314985480.00000000000000000000,Right channel: 00000000
14890,315005960.00000000000000000000,Left channel: 0000003c
14891,315026440.00000000000000000000,Right channel: 00000000
14892,315046920.00000000000000000000,Left channel: 00000038
14893,315067400.00000000000000000000,Right channel: 00000000
14894,315087880.00000000000000000000,Left channel: 00000032
14895,315108360.00000000000000000000,Right channel: 00000000
14896,315128860.00000000000000000000,Left channel: 00000037
14897,315149340.00000000000000000000,Right channel: 00000000
14898,315169820.00000000000000000000,Left channel: 00000039
14899,315190300.00000000000000000000,Right channel: 00000000
14900,315210780.00000000000000000000,Left channel: 0000003e
14901,315231280.00000000000000000000,Right channel: 00000000
14902,315251760.00000000000000000000,Left channel: 00000049
14903,315272240.00000000000000000000,Right channel: 00000000
14904,315292720.00000000000000000000,Left channel: 0000004d
14905,315313200.00000000000000000000,Right channel: 00000000
14906,315333680.00000000000000000000,Left channel: 0000004b
14907,315354160.00000000000000000000,Right channel: 00000000
14908,315374640.00000000000000000000,Left channel: 00000050
14909,315395140.00000000000000000000,Right channel: 00000000
14910,315415620.00000000000000000000,Left channel: 00000056
14911,315436100.00000000000000000000,Right channel: 00000000
14912,315456580.00000000000000000000,Left channel: 00000051
14913,315477060.00000000000000000000,Right channel: 00000000
14914,315497540.00000000000000000000,Left channel: 00000054
14915,315518040.00000000000000000000,Right channel: 00000000
14916,315538520.00000000000000000000,Left channel: 00000051
14917,315559000.00000000000000000000,Right channel: 00000000
14918,315579480.00000000000000000000,Left channel: 0000004f
14919,315599960.00000000000000000000,Right channel: 00000000
14920,315620440.00000000000000000000,Left channel: 0000004b
14921,315640940.00000000000000000000,Right channel: 00000000
14922,315661420.00000000000000000000,Left channel: 0000004e
14923,315681900.00000000000000000000,Right channel: 00000000
14924,315702380.00000000000000000000,Left channel: 00000053
14925,315722860.00000000000000000000,Right channel: 00000000
14926,315743340.00000000000000000000,Left channel: 00000048
14927,315763820.00000000000000000000,Right channel: 00000000
14928,315784300.00000000000000000000,Left channel: 0000004f
14929,315804800.00000000000000000000,Right channel: 00000000
14930,315825280.00000000000000000000,Left channel: 0000004a
14931,315845760.00000000000000000000,Right channel: 00000000
14932,315866240.00000000000000000000,Left channel: 0000004a
14933,315886720.00000000000000000000,Right channel: 00000000
14934,315907200.00000000000000000000,Left channel: 0000003f
14935,315927700.00000000000000000000,Right channel: 00000000
14936,315948180.00000000000000000000,Left channel: 00000041
14937,315968660.00000000000000000000,Right channel: 00000000
14938,315989140.00000000000000000000,Left channel: 0000004b
14939,316009620.00000000000000000000,Right channel: 00000000
14940,316030100.00000000000000000000,Left channel: 00000053
14941,316050580.00000000000000000000,Right channel: 00000000
14942,316071080.00000000000000000000,Left channel: 00000055
14943,316091560.00000000000000000000,Right channel: 00000000
14944,316112040.00000000000000000000,Left channel: 0000005e
14945,316132520.00000000000000000000,Right channel: 00000000
14946,316153000.00000000000000000000,Left channel: 00000064
14947,316173480.00000000000000000000,Right channel: 00000000
14948,316193960.00000000000000000000,Left channel: 0000005d
14949,316214460.00000000000000000000,Right channel: 00000000
14950,316234940.00000000000000000000,Left channel: 0000005a
14951,316255420.00000000000000000000,Right channel: 00000000
14952,316275900.00000000000000000000,Left channel: 00000054
14953,316296380.00000000000000000000,Right channel: 00000000
14954,316316880.00000000000000000000,Left channel: 00000057
14955,316337360.00000000000000000000,Right channel: 00000000
14956,316357840.00000000000000000000,Left channel: 0000004d
14957,316378320.00000000000000000000,Right channel: 00000000
14958,316398800.00000000000000000000,Left channel: 0000004f
14959,316419280.00000000000000000000,Right channel: 00000000
14960,316439760.00000000000000000000,Left channel: 0000004a
14961,316460240.00000000000000000000,Right channel: 00000000
14962,316480740.00000000000000000000,Left channel: 00000043
14963,316501220.00000000000000000000,Right channel: 00000000
14964,316521700.00000000000000000000,Left channel: 0000003c
14965,316542180.00000000000000000000,Right channel: 00000000
14966,316562660.00000000000000000000,Left channel: 00000036
14967,316583140.00000000000000000000,Right channel: 00000000
14968,316603640.00000000000000000000,Left channel: 00000036
14969,316624120.00000000000000000000,Right channel: 00000000
14970,316644600.00000000000000000000,Left channel: 00000033
14971,316665080.00000000000000000000,Right channel: 00000000
14972,316685560.00000000000000000000,Left channel: 0000003a
14973,316706040.00000000000000000000,Right channel: 00000000
14974,316726520.00000000000000000000,Left channel: 0000003a
14975,316747020.00000000000000000000,Right channel: 00000000
14976,316767500.00000000000000000000,Left channel: 00000047
14977,316787980.00000000000000000000,Right channel: 00000000
14978,316808460.00000000000000000000,Left channel: 0000004d
14979,316828940.00000000000000000000,Right channel: 00000000
14980,316849420.00000000000000000000,Left channel: 0000005c
14981,316869900.00000000000000000000,Right channel: 00000000
14982,316890400.00000000000000000000,Left channel: 00000060
14983,316910880.00000000000000000000,Right channel: 00000000
14984,316931360.00000000000000000000,Left channel: 00000064
14985,316951840.00000000000000000000,Right channel: 00000000
14986,316972320.00000000000000000000,Left channel: 0000006e
14987,316992800.00000000000000000000,Right channel: 00000000
14988,317013300.00000000000000000000,Left channel: 0000006f
14989,317033780.00000000000000000000,Right channel: 00000000
14990,317054260.00000000000000000000,Left channel: 00000076
14991,317074740.00000000000000000000,Right channel: 00000000
14992,317095220.00000000000000000000,Left channel: 00000073
14993,317115700.00000000000000000000,Right channel: 00000000
14994,317136180.00000000000000000000,Left channel: 00000077
14995,317156680.00000000000000000000,Right channel: 00000000
14996,317177160.00000000000000000000,Left channel: 00000073
14997,317197640.00000000000000000000,Right channel: 00000000
14998,317218120.00000000000000000000,Left channel: 0000006d
14999,317238600.00000000000000000000,Right channel: 00000000
15000,317259080.00000000000000000000,Left channel: 00000063
15001,317279580.00000000000000000000,Right channel: 00000000
15002,317300060.00000000000000000000,Left channel: 00000052
15003,317320540.00000000000000000000,Right channel: 00000000
15004,317341020.00000000000000000000,Left channel: 00000045
15005,317361500.00000000000000000000,Right channel: 00000000
15006,317381980.00000000000000000000,Left channel: 00000038
15007,317402460.00000000000000000000,Right channel: 00000000
15008,317422960.00000000000000000000,Left channel: 00000036
15009,317443440.00000000000000000000,Right channel: 00000000
15010,317463920.00000000000000000000,Left channel: 00000038
15011,317484400.00000000000000000000,Right channel: 00000000
15012,317504880.00000000000000000000,Left channel: 00000039
15013,317525360.00000000000000000000,Right channel: 00000000
15014,317545860.00000000000000000000,Left channel: 0000003b
15015,317566340.00000000000000000000,Right channel: 00000000
15016,317586820.00000000000000000000,Left channel: 00000046
15017,317607300.00000000000000000000,Right channel: 00000000
15018,317627780.00000000000000000000,Left channel: 0000004b
15019,317648260.00000000000000000000,Right channel: 00000000
15020,317668740.00000000000000000000,Left channel: 0000004f
15021,317689240.00000000000000000000,Right channel: 00000000
15022,317709720.00000000000000000000,Left channel: 0000005a
15023,317730200.00000000000000000000,Right channel: 00000000
15024,317750680.00000000000000000000,Left channel: 0000005f
15025,317771160.00000000000000000000,Right channel: 00000000
15026,317791640.00000000000000000000,Left channel: 00000061
15027,317812120.00000000000000000000,Right channel: 00000000
15028,317832620.00000000000000000000,Left channel: 00000063
15029,317853100.00000000000000000000,Right channel: 00000000
15030,317873580.00000000000000000000,Left channel: 0000005e
15031,317894060.00000000000000000000,Right channel: 00000000
15032,317914540.00000000000000000000,Left channel: 00000059
15033,317935020.00000000000000000000,Right channel: 00000000
15034,317955520.00000000000000000000,Left channel: 00000055
15035,317976000.00000000000000000000,Right channel: 00000000
15036,317996480.00000000000000000000,Left channel: 0000004e
15037,318016960.00000000000000000000,Right channel: 00000000
15038,318037440.00000000000000000000,Left channel: 00000040
15039,318057920.00000000000000000000,Right channel: 00000000
15040,318078400.00000000000000000000,Left channel: 0000002f
15041,318098900.00000000000000000000,Right channel: 00000000
15042,318119380.00000000000000000000,Left channel: 00000020
15043,318139860.00000000000000000000,Right channel: 00000000
15044,318160340.00000000000000000000,Left channel: 0000001b
15045,318180820.00000000000000000000,Right channel: 00000000
15046,318201300.00000000000000000000,Left channel: 00000010
15047,318221800.00000000000000000000,Right channel: 00000000
15048,318242280.00000000000000000000,Left channel: 0000000a
15049,318262760.00000000000000000000,Right channel: 00000000
15050,318283240.00000000000000000000,Left channel: 0000000a
15051,318303720.00000000000000000000,Right channel: 00000000
15052,318324200.00000000000000000000,Left channel: 0000000b
15053,318344680.00000000000000000000,Right channel: 00000000
15054,318365180.00000000000000000000,Left channel: 0000000b
15055,318385660.00000000000000000000,Right channel: 00000000
15056,318406140.00000000000000000000,Left channel: 00000011
15057,318426620.00000000000000000000,Right channel: 00000000
15058,318447100.00000000000000000000,Left channel: 00000018
15059,318467580.00000000000000000000,Right channel: 00000000
15060,318488060.00000000000000000000,Left channel: 0000001b
15061,318508560.00000000000000000000,Right channel: 00000000
15062,318529040.00000000000000000000,Left channel: 00000023
15063,318549520.00000000000000000000,Right channel: 00000000
15064,318570000.00000000000000000000,Left channel: 0000002b
15065,318590480.00000000000000000000,Right channel: 00000000
15066,318610960.00000000000000000000,Left channel: 00000032
15067,318631460.00000000000000000000,Right channel: 00000000
15068,318651940.00000000000000000000,Left channel: 00000031
15069,318672420.00000000000000000000,Right channel: 00000000
15070,318692900.00000000000000000000,Left channel: 00000030
15071,318713380.00000000000000000000,Right channel: 00000000
15072,318733860.00000000000000000000,Left channel: 0000002b
15073,318754340.00000000000000000000,Right channel: 00000000
15074,318774840.00000000000000000000,Left channel: 00000025
15075,318795320.00000000000000000000,Right channel: 00000000
