Id,Time[ns],I²S
212,16791460.00000000000000000000,Right channel: 00000000
213,16823460.00000000000000000000,Left channel: 0005b151
214,16855460.00000000000000000000,Right channel: 00000000
215,16887460.00000000000000000000,Left channel: 00f9295e
216,16919480.00000000000000000000,Right channel: 00000000
217,16951480.00000000000000000000,Left channel: 00f3a2ab
218,16983480.00000000000000000000,Right channel: 00000000
219,17015480.00000000000000000000,Left channel: 00f997a8
220,17047500.00000000000000000000,Right channel: 00000000
221,17079500.00000000000000000000,Left channel: 00058643
222,17111500.00000000000000000000,Right channel: 00000000
223,17143500.00000000000000000000,Left channel: 00015ac6
224,17175500.00000000000000000000,Right channel: 00000000
225,17207520.00000000000000000000,Left channel: 00f87e2b
226,17239520.00000000000000000000,Right channel: 00000000
227,17271520.00000000000000000000,Left channel: 00ff13fd
228,17303520.00000000000000000000,Right channel: 00000000
229,17335540.00000000000000000000,Left channel: 0008c5c1
230,17367540.00000000000000000000,Right channel: 00000000
231,17399540.00000000000000000000,Left channel: 00087549
232,17431540.00000000000000000000,Right channel: 00000000
233,17463560.00000000000000000000,Left channel: 00fde7b8
234,17495560.00000000000000000000,Right channel: 00000000
235,17527560.00000000000000000000,Left channel: 00fcf193
236,17559560.00000000000000000000,Right channel: 00000000
237,17591560.00000000000000000000,Left channel: 00fd5ee0
238,17623580.00000000000000000000,Right channel: 00000000
239,17655580.00000000000000000000,Left channel: 00f96cc6
240,17687580.00000000000000000000,Right channel: 00000000
241,17719580.00000000000000000000,Left channel: 00f618a3
242,17751600.00000000000000000000,Right channel: 00000000
243,17783600.00000000000000000000,Left channel: 00f9746a
244,17815600.00000000000000000000,Right channel: 00000000
245,17847600.00000000000000000000,Left channel: 0000e9c4
246,17879620.00000000000000000000,Right channel: 00000000
247,17911620.00000000000000000000,Left channel: 000147f8
248,17943620.00000000000000000000,Right channel: 00000000
249,17975620.00000000000000000000,Left channel: 00000f81
250,18007640.00000000000000000000,Right channel: 00000000
251,18039640.00000000000000000000,Left channel: 0000c193
252,18071640.00000000000000000000,Right channel: 00000000
253,18103640.00000000000000000000,Left channel: 00018657
254,18135640.00000000000000000000,Right channel: 00000000
255,18167660.00000000000000000000,Left channel: 0004004c
256,18199660.00000000000000000000,Right channel: 00000000
257,18231660.00000000000000000000,Left channel: 0002dd02
258,18263660.00000000000000000000,Right channel: 00000000
259,18295680.00000000000000000000,Left channel: 00feace8
260,18327680.00000000000000000000,Right channel: 00000000
261,18359680.00000000000000000000,Left channel: 00fa8ff9
262,18391680.00000000000000000000,Right channel: 00000000
263,18423700.00000000000000000000,Left channel: 00f815a0
264,18455700.00000000000000000000,Right channel: 00000000
265,18487700.00000000000000000000,Left channel: 00fa9267
266,18519700.00000000000000000000,Right channel: 00000000
267,18551720.00000000000000000000,Left channel: 00fb3712
268,18583720.00000000000000000000,Right channel: 00000000
269,18615720.00000000000000000000,Left channel: 00fe32d2
270,18647720.00000000000000000000,Right channel: 00000000
271,18679720.00000000000000000000,Left channel: 0001a96d
272,18711740.00000000000000000000,Right channel: 00000000
273,18743740.00000000000000000000,Left channel: 0003571d
274,18775740.00000000000000000000,Right channel: 00000000
275,18807740.00000000000000000000,Left channel: 00058ca0
276,18839760.00000000000000000000,Right channel: 00000000
277,18871760.00000000000000000000,Left channel: 0008a56b
278,18903760.00000000000000000000,Right channel: 00000000
279,18935760.00000000000000000000,Left channel: 0004fac5
280,18967780.00000000000000000000,Right channel: 00000000
281,18999780.00000000000000000000,Left channel: 00fe8156
282,19031780.00000000000000000000,Right channel: 00000000
283,19063780.00000000000000000000,Left channel: 00fcba26
284,19095800.00000000000000000000,Right channel: 00000000
285,19127800.00000000000000000000,Left channel: 0001727c
286,19159800.00000000000000000000,Right channel: 00000000
287,19191800.00000000000000000000,Left channel: 000324ef
288,19223800.00000000000000000000,Right channel: 00000000
289,19255820.00000000000000000000,Left channel: 00fef61b
290,19287820.00000000000000000000,Right channel: 00000000
291,19319820.00000000000000000000,Left channel: 00fd60d1
292,19351820.00000000000000000000,Right channel: 00000000
293,19383840.00000000000000000000,Left channel: 0003cf1c
294,19415840.00000000000000000000,Right channel: 00000000
295,19447840.00000000000000000000,Left channel: 0003b505
296,19479840.00000000000000000000,Right channel: 00000000
297,19511860.00000000000000000000,Left channel: 00006363
298,19543860.00000000000000000000,Right channel: 00000000
299,19575860.00000000000000000000,Left channel: 00fecbb5
300,19607860.00000000000000000000,Right channel: 00000000
301,19639880.00000000000000000000,Left channel: 00fdd84c
302,19671880.00000000000000000000,Right channel: 00000000
303,19703880.00000000000000000000,Left channel: 00004014
304,19735880.00000000000000000000,Right channel: 00000000
305,19767880.00000000000000000000,Left channel: 00ffdb6d
306,19799900.00000000000000000000,Right channel: 00000000
307,19831900.00000000000000000000,Left channel: 00fde012
308,19863900.00000000000000000000,Right channel: 00000000
309,19895900.00000000000000000000,Left channel: 00fdce81
310,19927920.00000000000000000000,Right channel: 00000000
311,19959920.00000000000000000000,Left channel: 00fe7e3f
312,19991920.00000000000000000000,Right channel: 00000000
313,20023920.00000000000000000000,Left channel: 00033434
314,20055940.00000000000000000000,Right channel: 00000000
315,20087940.00000000000000000000,Left channel: 0003d21a
316,20119940.00000000000000000000,Right channel: 00000000
317,20151940.00000000000000000000,Left channel: 00fe41ef
318,20183960.00000000000000000000,Right channel: 00000000
319,20215960.00000000000000000000,Left channel: 00fd2c58
320,20247960.00000000000000000000,Right channel: 00000000
321,20279960.00000000000000000000,Left channel: 00fdde53
322,20311960.00000000000000000000,Right channel: 00000000
323,20343980.00000000000000000000,Left channel: 0000ea96
324,20375980.00000000000000000000,Right channel: 00000000
325,20407980.00000000000000000000,Left channel: 000212b6
326,20439980.00000000000000000000,Right channel: 00000000
327,20472000.00000000000000000000,Left channel: 00fff8df
328,20504000.00000000000000000000,Right channel: 00000000
329,20536000.00000000000000000000,Left channel: 00ffacc4
330,20568000.00000000000000000000,Right channel: 00000000
331,20600020.00000000000000000000,Left channel: 0000d996
332,20632020.00000000000000000000,Right channel: 00000000
333,20664020.00000000000000000000,Left channel: 0001f8e2
334,20696020.00000000000000000000,Right channel: 00000000
335,20728020.00000000000000000000,Left channel: 0002f735
336,20760040.00000000000000000000,Right channel: 00000000
337,20792040.00000000000000000000,Left channel: 00023d5d
338,20824040.00000000000000000000,Right channel: 00000000
339,20856040.00000000000000000000,Left channel: 00ff5b52
340,20888060.00000000000000000000,Right channel: 00000000
341,20920060.00000000000000000000,Left channel: 00fc5226
342,20952060.00000000000000000000,Right channel: 00000000
343,20984060.00000000000000000000,Left channel: 00fd8598
344,21016080.00000000000000000000,Right channel: 00000000
345,21048080.00000000000000000000,Left channel: 00febebf
346,21080080.00000000000000000000,Right channel: 00000000
347,21112080.00000000000000000000,Left channel: 00fb65ab
348,21144100.00000000000000000000,Right channel: 00000000
349,21176100.00000000000000000000,Left channel: 00fb8fdb
350,21208100.00000000000000000000,Right channel: 00000000
351,21240100.00000000000000000000,Left channel: 0000274b
352,21272100.00000000000000000000,Right channel: 00000000
353,21304120.00000000000000000000,Left channel: 00058858
354,21336120.00000000000000000000,Right channel: 00000000
355,21368120.00000000000000000000,Left channel: 0004cf49
356,21400120.00000000000000000000,Right channel: 00000000
357,21432140.00000000000000000000,Left channel: 00011d38
358,21464140.00000000000000000000,Right channel: 00000000
359,21496140.00000000000000000000,Left channel: 00fe7057
360,21528140.00000000000000000000,Right channel: 00000000
361,21560160.00000000000000000000,Left channel: 00fd606d
362,21592160.00000000000000000000,Right channel: 00000000
363,21624160.00000000000000000000,Left channel: 0000ed5c
364,21656160.00000000000000000000,Right channel: 00000000
365,21688180.00000000000000000000,Left channel: 00ff2432
366,21720180.00000000000000000000,Right channel: 00000000
367,21752180.00000000000000000000,Left channel: 00fa86fe
368,21784180.00000000000000000000,Right channel: 00000000
369,21816180.00000000000000000000,Left channel: 00fbefe6
370,21848200.00000000000000000000,Right channel: 00000000
371,21880200.00000000000000000000,Left channel: 00ffabdc
372,21912200.00000000000000000000,Right channel: 00000000
373,21944200.00000000000000000000,Left channel: 00025b95
374,21976220.00000000000000000000,Right channel: 00000000
375,22008220.00000000000000000000,Left channel: 00029717
376,22040220.00000000000000000000,Right channel: 00000000
377,22072220.00000000000000000000,Left channel: 0001077a
378,22104240.00000000000000000000,Right channel: 00000000
379,22136240.00000000000000000000,Left channel: 0000d78d
380,22168240.00000000000000000000,Right channel: 00000000
381,22200240.00000000000000000000,Left channel: 00fe17b9
382,22232260.00000000000000000000,Right channel: 00000000
383,22264260.00000000000000000000,Left channel: 00fefdf8
384,22296260.00000000000000000000,Right channel: 00000000
385,22328260.00000000000000000000,Left channel: 00feb4b5
386,22360260.00000000000000000000,Right channel: 00000000
387,22392280.00000000000000000000,Left channel: 00fdb140
388,22424280.00000000000000000000,Right channel: 00000000
389,22456280.00000000000000000000,Left channel: 00fe8d86
390,22488280.00000000000000000000,Right channel: 00000000
391,22520300.00000000000000000000,Left channel: 00fd238b
392,22552300.00000000000000000000,Right channel: 00000000
393,22584300.00000000000000000000,Left channel: 000013c1
394,22616300.00000000000000000000,Right channel: 00000000
395,22648320.00000000000000000000,Left channel: 00032314
396,22680320.00000000000000000000,Right channel: 00000000
397,22712320.00000000000000000000,Left channel: 000079e3
398,22744320.00000000000000000000,Right channel: 00000000
399,22776340.00000000000000000000,Left channel: 0000172a
400,22808340.00000000000000000000,Right channel: 00000000
401,22840340.00000000000000000000,Left channel: 00fe4f1b
402,22872340.00000000000000000000,Right channel: 00000000
403,22904340.00000000000000000000,Left channel: 00ff9517
404,22936360.00000000000000000000,Right channel: 00000000
405,22968360.00000000000000000000,Left channel: 00ffc314
406,23000360.00000000000000000000,Right channel: 00000000
407,23032360.00000000000000000000,Left channel: 00fd8bf5
408,23064380.00000000000000000000,Right channel: 00000000
409,23096380.00000000000000000000,Left channel: 00ff7b0f
410,23128380.00000000000000000000,Right channel: 00000000
411,23160380.00000000000000000000,Left channel: 0002fe5e
412,23192400.00000000000000000000,Right channel: 00000000
413,23224400.00000000000000000000,Left channel: 0002e2c7
414,23256400.00000000000000000000,Right channel: 00000000
415,23288400.00000000000000000000,Left channel: 00ff47b7
416,23320420.00000000000000000000,Right channel: 00000000
417,23352420.00000000000000000000,Left channel: 00000803
418,23384420.00000000000000000000,Right channel: 00000000
419,23416420.00000000000000000000,Left channel: 0003f16e
420,23448420.00000000000000000000,Right channel: 00000000
421,23480440.00000000000000000000,Left channel: 00048571
422,23512440.00000000000000000000,Right channel: 00000000
423,23544440.00000000000000000000,Left channel: 000205b8
424,23576440.00000000000000000000,Right channel: 00000000
425,23608460.00000000000000000000,Left channel: 00fe1a07
426,23640460.00000000000000000000,Right channel: 00000000
427,23672460.00000000000000000000,Left channel: 00fbdfbe
428,23704460.00000000000000000000,Right channel: 00000000
429,23736480.00000000000000000000,Left channel: 00fd281e
430,23768480.00000000000000000000,Right channel: 00000000
431,23800480.00000000000000000000,Left channel: 00ff142c
432,23832480.00000000000000000000,Right channel: 00000000
433,23864480.00000000000000000000,Left channel: 000130cd
434,23896500.00000000000000000000,Right channel: 00000000
435,23928500.00000000000000000000,Left channel: 00ff81ce
436,23960500.00000000000000000000,Right channel: 00000000
437,23992500.00000000000000000000,Left channel: 000268eb
438,24024520.00000000000000000000,Right channel: 00000000
439,24056520.00000000000000000000,Left channel: 00039125
440,24088520.00000000000000000000,Right channel: 00000000
441,24120520.00000000000000000000,Left channel: 00007a2d
442,24152540.00000000000000000000,Right channel: 00000000
443,24184540.00000000000000000000,Left channel: 00fecc2e
444,24216540.00000000000000000000,Right channel: 00000000
445,24248540.00000000000000000000,Left channel: 00fff4cf
446,24280560.00000000000000000000,Right channel: 00000000
447,24312560.00000000000000000000,Left channel: 0000cf5c
448,24344560.00000000000000000000,Right channel: 00000000
449,24376560.00000000000000000000,Left channel: 00ff6b05
450,24408560.00000000000000000000,Right channel: 00000000
451,24440580.00000000000000000000,Left channel: 00fc16ed
452,24472580.00000000000000000000,Right channel: 00000000
453,24504580.00000000000000000000,Left channel: 00fbc0f9
454,24536580.00000000000000000000,Right channel: 00000000
455,24568600.00000000000000000000,Left channel: 00fd0bf5
456,24600600.00000000000000000000,Right channel: 00000000
457,24632600.00000000000000000000,Left channel: 00fe658e
458,24664600.00000000000000000000,Right channel: 00000000
459,24696620.00000000000000000000,Left channel: 00fdd049
460,24728620.00000000000000000000,Right channel: 00000000
461,24760620.00000000000000000000,Left channel: 00fc9ce6
462,24792620.00000000000000000000,Right channel: 00000000
463,24824640.00000000000000000000,Left channel: 00ffc7c3
464,24856640.00000000000000000000,Right channel: 00000000
465,24888640.00000000000000000000,Left channel: 00032712
466,24920640.00000000000000000000,Right channel: 00000000
467,24952640.00000000000000000000,Left channel: 00006677
468,24984660.00000000000000000000,Right channel: 00000000
469,25016660.00000000000000000000,Left channel: 00009f6a
470,25048660.00000000000000000000,Right channel: 00000000
471,25080660.00000000000000000000,Left channel: 0000eb62
472,25112680.00000000000000000000,Right channel: 00000000
473,25144680.00000000000000000000,Left channel: 00ffe316
474,25176680.00000000000000000000,Right channel: 00000000
475,25208680.00000000000000000000,Left channel: 00fe72aa
476,25240700.00000000000000000000,Right channel: 00000000
477,25272700.00000000000000000000,Left channel: 00fcfdc6
478,25304700.00000000000000000000,Right channel: 00000000
479,25336700.00000000000000000000,Left channel: 00ff941d
480,25368720.00000000000000000000,Right channel: 00000000
481,25400720.00000000000000000000,Left channel: 00ff736c
482,25432720.00000000000000000000,Right channel: 00000000
483,25464720.00000000000000000000,Left channel: 0000e85d
484,25496720.00000000000000000000,Right channel: 00000000
485,25528740.00000000000000000000,Left channel: 00015f82
486,25560740.00000000000000000000,Right channel: 00000000
487,25592740.00000000000000000000,Left channel: 00feef64
488,25624740.00000000000000000000,Right channel: 00000000
489,25656760.00000000000000000000,Left channel: 00fef243
490,25688760.00000000000000000000,Right channel: 00000000
491,25720760.00000000000000000000,Left channel: 00006a35
492,25752760.00000000000000000000,Right channel: 00000000
493,25784780.00000000000000000000,Left channel: 0003c919
494,25816780.00000000000000000000,Right channel: 00000000
495,25848780.00000000000000000000,Left channel: 0003baf7
496,25880780.00000000000000000000,Right channel: 00000000
497,25912800.00000000000000000000,Left channel: 00ffd4f8
498,25944800.00000000000000000000,Right channel: 00000000
499,25976800.00000000000000000000,Left channel: 00fd086c
500,26008800.00000000000000000000,Right channel: 00000000
501,26040800.00000000000000000000,Left channel: 00fd388a
502,26072820.00000000000000000000,Right channel: 00000000
503,26104820.00000000000000000000,Left channel: 00ff5623
504,26136820.00000000000000000000,Right channel: 00000000
505,26168820.00000000000000000000,Left channel: 00006119
506,26200840.00000000000000000000,Right channel: 00000000
507,26232840.00000000000000000000,Left channel: 000023e6
508,26264840.00000000000000000000,Right channel: 00000000
509,26296840.00000000000000000000,Left channel: 00ff79ab
510,26328860.00000000000000000000,Right channel: 00000000
511,26360860.00000000000000000000,Left channel: 00000585
512,26392860.00000000000000000000,Right channel: 00000000
513,26424860.00000000000000000000,Left channel: 00ff999b
514,26456880.00000000000000000000,Right channel: 00000000
515,26488880.00000000000000000000,Left channel: 00ffea65
516,26520880.00000000000000000000,Right channel: 00000000
517,26552880.00000000000000000000,Left channel: 000211b8
518,26584880.00000000000000000000,Right channel: 00000000
519,26616900.00000000000000000000,Left channel: 0001b20a
520,26648900.00000000000000000000,Right channel: 00000000
521,26680900.00000000000000000000,Left channel: 00fed780
522,26712900.00000000000000000000,Right channel: 00000000
523,26744920.00000000000000000000,Left channel: 00fd404a
524,26776920.00000000000000000000,Right channel: 00000000
525,26808920.00000000000000000000,Left channel: 00fcc60e
526,26840920.00000000000000000000,Right channel: 00000000
527,26872940.00000000000000000000,Left channel: 00fb9939
528,26904940.00000000000000000000,Right channel: 00000000
529,26936940.00000000000000000000,Left channel: 00feef06
530,26968940.00000000000000000000,Right channel: 00000000
531,27000940.00000000000000000000,Left channel: 0000ece1
532,27032960.00000000000000000000,Right channel: 00000000
533,27064960.00000000000000000000,Left channel: 00005a46
534,27096960.00000000000000000000,Right channel: 00000000
535,27128960.00000000000000000000,Left channel: 0002b0cb
536,27160980.00000000000000000000,Right channel: 00000000
537,27192980.00000000000000000000,Left channel: 0000958d
538,27224980.00000000000000000000,Right channel: 00000000
539,27256980.00000000000000000000,Left channel: 000090d1
540,27289000.00000000000000000000,Right channel: 00000000
541,27321000.00000000000000000000,Left channel: 00028d14
542,27353000.00000000000000000000,Right channel: 00000000
543,27385000.00000000000000000000,Left channel: 00036c3a
544,27417020.00000000000000000000,Right channel: 00000000
545,27449020.00000000000000000000,Left channel: 000040ca
546,27481020.00000000000000000000,Right channel: 00000000
547,27513020.00000000000000000000,Left channel: 00fddf5c
548,27545020.00000000000000000000,Right channel: 00000000
549,27577040.00000000000000000000,Left channel: 00008d57
550,27609040.00000000000000000000,Right channel: 00000000
551,27641040.00000000000000000000,Left channel: 00ff09e0
552,27673040.00000000000000000000,Right channel: 00000000
553,27705060.00000000000000000000,Left channel: 00ff2bf1
554,27737060.00000000000000000000,Right channel: 00000000
555,27769060.00000000000000000000,Left channel: 0002b409
556,27801060.00000000000000000000,Right channel: 00000000
557,27833080.00000000000000000000,Left channel: 00004e00
558,27865080.00000000000000000000,Right channel: 00000000
